RC,Type,Driver,Name,Source_Reference_Number,Destination_Reference_Number,Destination_Name,Actual_Driver_Quantity,Destination_Module,Source_Module,Period
0758,basic,Hours,Senior Specialist,R413-0758-SNRSP,ATR0758.02,Assess Training Needs,4.5,5,5,2000 Feb
0758,basic,Hours,Senior Specialist,R413-0758-SNRSP,ABP0758.02,Special Projects,106,5,5,2000 Feb
0758,basic,Hours,Senior Specialist,R413-0758-SNRSP,ASTSTXX.01-PG,Preparing Invoices-3rd Party,44,3,5,2000 Feb
0758,basic,Hours,Senior Specialist,R413-0758-SNRSP,ASTSTXX.02-PG,Preparing Payments-3rd Party,101,3,5,2000 Feb
0758,basic,Hours,Senior Specialist,R413-0758-SNRSP,ASTSTXX.06-PG,G/L Interface/Downloads,16,3,5,2000 Feb
0758,basic,Hours,Senior Specialist,R413-0758-SNRSP,ABD0758.06,Customer Service,154,5,5,2000 Feb
0758,basic,Hours,Senior Specialist,R413-0758-SNRSP,ASTSTXX.08-PG,Reconciling,80,3,5,2000 Feb
0758,basic,Hours,Senior Specialist,R413-0758-SNRSP,AOA0758.11,Pre-Settlement Review,57,4,5,2000 Feb
0758,basic,Hours,Senior Specialist,R413-0758-SNRSP,ASTSTXX.03-PG,Process Innercompany Transactions,18,3,5,2000 Feb
0758,basic,Hours,Senior Specialist,R413-0758-SNRSP,ASTSTXX.04-PG,"Cash Forecasting, Calls, & Collections",14,3,5,2000 Feb
0758,basic,Hours,Senior Specialist,R413-0758-SNRSP,ASTSTXX.05-PG,Process/Apply Cash Receipts,21,3,5,2000 Feb
0758,basic,Hours,Senior Specialist,R413-0758-SNRSP,AOA0758.10,Analyzing Price and Vol,73.75,4,5,2000 Feb
0758,basic,Hours,Specialist,R413-0758-SP,ASTSTXX.01-PG,Preparing Invoices-3rd Party,16,3,5,2000 Feb
0758,basic,Hours,Specialist,R413-0758-SP,ASTSTXX.02-PG,Preparing Payments-3rd Party,168,3,5,2000 Feb
0758,basic,Hours,Specialist,R413-0758-SP,ASTSTXX.08-PG,Reconciling,26,3,5,2000 Feb
0758,basic,Hours,Specialist,R413-0758-SP,ABD0758.06,Customer Service,16,5,5,2000 Feb
0758,basic,Hours,Specialist,R413-0758-SP,AOA0758.11,Pre-Settlement Review,48,4,5,2000 Feb
0758,basic,Hours,Specialist,R413-0758-SP,ASTSTXX.16.PG,Process Bank Deposits,2,3,5,2000 Feb
0758,basic,Hours,Specialist,R413-0758-SP,AOA0758.10,Analyzing Price and Vol,90,4,5,2000 Feb
0758,basic,Hours,Specialist,R413-0758-SP,ASTSTXX.05-PG,Process/Apply Cash Receipts,4,3,5,2000 Feb
0758,basic,Hours,Specialist,R413-0758-SP,ASTSTXX.03-PG,Process Innercompany Transactions,8,3,5,2000 Feb
0758,basic,Hours,Specialist,R413-0758-SP,ATR0758.01,Participate in Training,0,5,5,2000 Feb
0758,basic,Hours,Specialist,R413-0758-SP,ASTSTXX.06-PG,G/L Interface/Downloads,4,3,5,2000 Feb
0758,basic,Hours,Specialist,R413-0758-SP,ASTSTXX.04-PG,"Cash Forecasting, Calls, & Collections",10,3,5,2000 Feb
0758,basic,Hours,Specialist,R413-0758-SP,APE0758.03,Feedback,0,5,5,2000 Feb
0758,basic,Hours,Manager,R413-0758-MGR,AHR0758.03,Personnel Planning,0,6,5,2000 Feb
0758,basic,Hours,Manager,R413-0758-MGR,APE0758.01,Dvlp Employee Careers,0,5,5,2000 Feb
0758,basic,Hours,Manager,R413-0758-MGR,APE0758.02,Provide Mentoring,0,5,5,2000 Feb
0758,basic,Hours,Manager,R413-0758-MGR,APE0758.03,Feedback,0,5,5,2000 Feb
0758,basic,Hours,Manager,R413-0758-MGR,ATR0758.01,Participate in Training,0,5,5,2000 Feb
0758,basic,Hours,Manager,R413-0758-MGR,ATR0758.02,Assess Training Needs,0,5,5,2000 Feb
0758,basic,Hours,Manager,R413-0758-MGR,ABP0758.01,Bus plan/budg activities,0,5,5,2000 Feb
0758,basic,Hours,Manager,R413-0758-MGR,ABP0758.02,Special Projects,0,5,5,2000 Feb
0758,basic,Hours,Manager,R413-0758-MGR,AOA0758.10,Analyzing Price and Vol,0,4,5,2000 Feb
0758,basic,Hours,Clerk,R413-0758-CLERK,ASTSTXX.01-PG,Preparing Invoices-3rd Party,4,3,5,2000 Feb
0758,basic,Hours,Clerk,R413-0758-CLERK,ASTSTXX.02-PG,Preparing Payments-3rd Party,4,3,5,2000 Feb
0758,basic,Hours,Clerk,R413-0758-CLERK,ABD0758.06,Customer Service,8,5,5,2000 Feb
0758,basic,Hours,Clerk,R413-0758-CLERK,ASTSTXX.08-PG,Reconciling,6,3,5,2000 Feb
0758,basic,Hours,Clerk,R413-0758-CLERK,AOA0758.11,Pre-Settlement Review,4,4,5,2000 Feb
0758,basic,Hours,Clerk,R413-0758-CLERK,ATR0758.01,Participate in Training,0,5,5,2000 Feb
0758,basic,Hours,Clerk,R413-0758-CLERK,AOA0758.10,Analyzing Price and Vol,4,4,5,2000 Feb
0758,basic,Hours,Clerk,R413-0758-CLERK,AXX0758.01,Filing,0,5,5,2000 Feb
0758,basic,Hours,Senior Clerk,R413-0758-SNRCK,ASTSTXX.01-PG,Preparing Invoices-3rd Party,64,3,5,2000 Feb
0758,basic,Hours,Senior Clerk,R413-0758-SNRCK,ASTSTXX.02-PG,Preparing Payments-3rd Party,64,3,5,2000 Feb
0758,basic,Hours,Senior Clerk,R413-0758-SNRCK,ABD0758.06,Customer Service,28,5,5,2000 Feb
0758,basic,Hours,Senior Clerk,R413-0758-SNRCK,ASTSTXX.08-PG,Reconciling,0,3,5,2000 Feb
0758,basic,Hours,Senior Clerk,R413-0758-SNRCK,AOA0758.11,Pre-Settlement Review,0,4,5,2000 Feb
0758,basic,Hours,Senior Clerk,R413-0758-SNRCK,ATR0758.01,Participate in Training,4,5,5,2000 Feb
0758,basic,Hours,Senior Clerk,R413-0758-SNRCK,AOA0758.10,Analyzing Price and Vol,0,4,5,2000 Feb
0758,basic,Hours,Analyst,R413-0758-ANA,ASTSTXX.01-PG,Preparing Invoices-3rd Party,0,3,5,2000 Feb
0758,basic,Hours,Analyst,R413-0758-ANA,ASTSTXX.02-PG,Preparing Payments-3rd Party,0,3,5,2000 Feb
0758,basic,Hours,Analyst,R413-0758-ANA,ASTSTXX.08-PG,Reconciling,0,3,5,2000 Feb
0758,basic,Hours,Analyst,R413-0758-ANA,ABD0758.06,Customer Service,0,5,5,2000 Feb
0758,basic,Hours,Analyst,R413-0758-ANA,AOA0758.11,Pre-Settlement Review,0,4,5,2000 Feb
0758,basic,Hours,Analyst,R413-0758-ANA,ASTSTXX.16.PG,Process Bank Deposits,0,3,5,2000 Feb
0758,basic,Hours,Analyst,R413-0758-ANA,AOA0758.10,Analyzing Price and Vol,0,4,5,2000 Feb
0758,basic,Hours,Analyst,R413-0758-ANA,ASTSTXX.05-PG,Process/Apply Cash Receipts,0,3,5,2000 Feb
0758,basic,Hours,Analyst,R413-0758-ANA,ASTSTXX.03-PG,Process Innercompany Transactions,0,3,5,2000 Feb
0758,basic,Hours,Analyst,R413-0758-ANA,ATR0758.01,Participate in Training,0,5,5,2000 Feb
0758,basic,Hours,Analyst,R413-0758-ANA,ASTSTXX.06-PG,G/L Interface/Downloads,0,3,5,2000 Feb
0758,basic,Hours,Analyst,R413-0758-ANA,ASTSTXX.04-PG,"Cash Forecasting, Calls, & Collections",0,3,5,2000 Feb
0758,basic,Hours,Analyst,R413-0758-ANA,APE0758.03,Feedback,0,5,5,2000 Feb
0758,basic,Hours,Staff,R413-0758-STAFF,ASTSTXX.02-PG,Preparing Payments-3rd Party,61,3,5,2000 Feb
0758,basic,Hours,Staff,R413-0758-STAFF,ASTSTXX.06-PG,G/L Interface/Downloads,5,3,5,2000 Feb
0758,basic,Hours,Staff,R413-0758-STAFF,ABD0758.06,Customer Service,30,5,5,2000 Feb
0758,basic,Hours,Staff,R413-0758-STAFF,ASTSTXX.08-PG,Reconciling,60,3,5,2000 Feb
0758,basic,Hours,Staff,R413-0758-STAFF,ASTSTXX.16.PG,Process Bank Deposits,40,3,5,2000 Feb
0758,basic,Hours,Staff,R413-0758-STAFF,ASTSTXX.03-PG,Process Innercompany Transactions,40,3,5,2000 Feb
0758,basic,Hours,Staff,R413-0758-STAFF,ATR0758.01,Participate in Training,17,5,5,2000 Feb
0758,basic,Hours,Staff,R413-0758-STAFF,ASTSTXX.04-PG,"Cash Forecasting, Calls, & Collections",8,3,5,2000 Feb
0758,basic,Hours,Staff,R413-0758-STAFF,ASTSTXX.05-PG,Process/Apply Cash Receipts,25,3,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,AHR1839.01,External Recruiting,0,6,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,AHR1839.02,Internal Recruiting,0,6,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,APE1839.01,Dvlp Employee Careers,10,5,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,APE1839.02,Provide Mentoring,10,5,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,APE1839.03,Feedback,0,5,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,ATR1839.01,Participate in Training,40,5,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,ARMCBXX.04-FI,Calc Books - M,132,4,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,ARMCBXX.05-FI,Calc Sheets,0,4,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,ARMDCXX.01-FI,Input/Preparation of Deals,42,4,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,ARMDAXX.01-FI,Research Deals,10.5,4,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,ARMGPXX.05-FI,Analyze Changes,115,4,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,ARMGPXX.07-FI,Originations Reporting,0,4,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,ARMGPXX.01-FI,Daily/Monthly Reporting,20,4,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,ARMTSXX.01-FI,Ad Hoc Reqs,0,4,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,ARMGPXX.06-FI,Bid Week Preparation,0,4,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,ABP1839.02,Special Projects,0,5,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,AOA1839.15,Preventative OA,0,4,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,ARMACXX.08-FI,Coordinate CAS Audit w/AA,0,4,5,2000 Feb
1839,basic,Hours,Senior Specialist,R413-1839-SNRSP,ARMMRXX.06-FI,Liquid Report/Recon,0,4,5,2000 Feb
1839,basic,Hours,Specialist,R413-1839-SP,ATR1839.01,Participate in Training,30,5,5,2000 Feb
1839,basic,Hours,Specialist,R413-1839-SP,ARMCBXX.02-FI,Curve Setup,23,4,5,2000 Feb
1839,basic,Hours,Specialist,R413-1839-SP,ARMCBXX.04-FI,Calc Books - M,70,4,5,2000 Feb
1839,basic,Hours,Specialist,R413-1839-SP,ARMCBXX.05-FI,Calc Sheets,165,4,5,2000 Feb
1839,basic,Hours,Specialist,R413-1839-SP,ARMDCXX.01-FI,Input/Preparation of Deals,30,4,5,2000 Feb
1839,basic,Hours,Specialist,R413-1839-SP,ARMDAXX.01-FI,Research Deals,30,4,5,2000 Feb
1839,basic,Hours,Specialist,R413-1839-SP,ARMGPXX.05-FI,Analyze Changes,25,4,5,2000 Feb
1839,basic,Hours,Specialist,R413-1839-SP,ARMGPXX.07-FI,Originations Reporting,2,4,5,2000 Feb
1839,basic,Hours,Specialist,R413-1839-SP,ARMGPXX.01-FI,Daily/Monthly Reporting,75,4,5,2000 Feb
1839,basic,Hours,Specialist,R413-1839-SP,ARMTSXX.01-FI,Ad Hoc Reqs,70,4,5,2000 Feb
1839,basic,Hours,Specialist,R413-1839-SP,ARMGPXX.06-FI,Bid Week Preparation,25,4,5,2000 Feb
1839,basic,Hours,Specialist,R413-1839-SP,ABP1839.02,Special Projects,100,5,5,2000 Feb
1839,basic,Hours,Specialist,R413-1839-SP,AOA1839.15,Preventative OA,5,4,5,2000 Feb
1839,basic,Hours,Clerk,R413-1839-CLERK,ARMCBXX.02-FI,Curve Setup,0,4,5,2000 Feb
1839,basic,Hours,Clerk,R413-1839-CLERK,ARMCBXX.04-FI,Calc Books - M,25,4,5,2000 Feb
1839,basic,Hours,Clerk,R413-1839-CLERK,ARMDCXX.01-FI,Input/Preparation of Deals,100,4,5,2000 Feb
1839,basic,Hours,Clerk,R413-1839-CLERK,ARMGPXX.01-FI,Daily/Monthly Reporting,10,4,5,2000 Feb
1839,basic,Hours,Clerk,R413-1839-CLERK,ARMGPXX.05-FI,Analyze Changes,10,4,5,2000 Feb
1839,basic,Hours,Clerk,R413-1839-CLERK,ARMTSXX.01-FI,Ad Hoc Reqs,10,4,5,2000 Feb
1839,basic,Hours,Clerk,R413-1839-CLERK,ARMGPXX.06-FI,Bid Week Preparation,5,4,5,2000 Feb
1839,basic,Hours,Senior Clerk,R413-1839-SNRCK,ARMCBXX.02-FI,Curve Setup,0,4,5,2000 Feb
1839,basic,Hours,Senior Clerk,R413-1839-SNRCK,ARMCBXX.04-FI,Calc Books - M,0,4,5,2000 Feb
1839,basic,Hours,Senior Clerk,R413-1839-SNRCK,ARMDCXX.01-FI,Input/Preparation of Deals,0,4,5,2000 Feb
1839,basic,Hours,Senior Clerk,R413-1839-SNRCK,ARMGPXX.01-FI,Daily/Monthly Reporting,0,4,5,2000 Feb
1839,basic,Hours,Senior Clerk,R413-1839-SNRCK,ARMGPXX.05-FI,Analyze Changes,0,4,5,2000 Feb
1839,basic,Hours,Senior Clerk,R413-1839-SNRCK,ARMTSXX.01-FI,Ad Hoc Reqs,0,4,5,2000 Feb
1839,basic,Hours,Senior Clerk,R413-1839-SNRCK,ARMGPXX.06-FI,Bid Week Preparation,0,4,5,2000 Feb
1839,basic,Hours,Analyst,R413-1839-ANA,ARMCBXX.02-FI,Curve Setup,0,4,5,2000 Feb
1839,basic,Hours,Analyst,R413-1839-ANA,ARMCBXX.04-FI,Calc Books - M,0,4,5,2000 Feb
1839,basic,Hours,Analyst,R413-1839-ANA,ARMCBXX.05-FI,Calc Sheets,0,4,5,2000 Feb
1839,basic,Hours,Analyst,R413-1839-ANA,ARMDAXX.01-FI,Research Deals,0,4,5,2000 Feb
1839,basic,Hours,Analyst,R413-1839-ANA,ARMDCXX.01-FI,Input/Preparation of Deals,0,4,5,2000 Feb
1839,basic,Hours,Analyst,R413-1839-ANA,ARMGPXX.01-FI,Daily/Monthly Reporting,0,4,5,2000 Feb
1839,basic,Hours,Analyst,R413-1839-ANA,ARMGPXX.05-FI,Analyze Changes,0,4,5,2000 Feb
1839,basic,Hours,Analyst,R413-1839-ANA,ARMTSXX.01-FI,Ad Hoc Reqs,0,4,5,2000 Feb
1839,basic,Hours,Staff,R413-1839-STAFF,ARMTSXX.01-FI,Ad Hoc Reqs,0,4,5,2000 Feb
1839,basic,Hours,Staff,R413-1839-STAFF,ARMGPXX.05-FI,Analyze Changes,0,4,5,2000 Feb
1839,basic,Hours,Staff,R413-1839-STAFF,ARMGPXX.06-FI,Bid Week Preparation,0,4,5,2000 Feb
1839,basic,Hours,Staff,R413-1839-STAFF,ARMCBXX.04-FI,Calc Books - M,0,4,5,2000 Feb
1839,basic,Hours,Staff,R413-1839-STAFF,ARMCBXX.05-FI,Calc Sheets,0,4,5,2000 Feb
1839,basic,Hours,Staff,R413-1839-STAFF,ARMCBXX.02-FI,Curve Setup,0,4,5,2000 Feb
1839,basic,Hours,Staff,R413-1839-STAFF,ARMGPXX.01-FI,Daily/Monthly Reporting,0,4,5,2000 Feb
1839,basic,Hours,Staff,R413-1839-STAFF,ARMDCXX.01-FI,Input/Preparation of Deals,0,4,5,2000 Feb
1839,basic,Hours,Staff,R413-1839-STAFF,ARMGPXX.07-FI,Originations Reporting,0,4,5,2000 Feb
1839,basic,Hours,Staff,R413-1839-STAFF,ATR1839.01,Participate in Training,0,5,5,2000 Feb
1839,basic,Hours,Staff,R413-1839-STAFF,AOA1839.15,Preventative OA,0,4,5,2000 Feb
1839,basic,Hours,Staff,R413-1839-STAFF,ARMDAXX.01-FI,Research Deals,0,4,5,2000 Feb
1839,basic,Hours,Staff,R413-1839-STAFF,ABP1839.02,Special Projects,0,5,5,2000 Feb
0849,basic,Hours,Senior Specialist,R413-0849-SNRSP,ABP0849.01,Bus plan/budg activities,0,5,5,2000 Feb
0849,basic,Hours,Senior Specialist,R413-0849-SNRSP,APE0849.01,Dvlp Employee Careers,40,5,5,2000 Feb
0849,basic,Hours,Senior Specialist,R413-0849-SNRSP,ATR0849.01,Participate in Training,0,5,5,2000 Feb
0849,basic,Hours,Senior Specialist,R413-0849-SNRSP,ASTSTXX.08-FI,Reconciling,60,3,5,2000 Feb
0849,basic,Hours,Senior Specialist,R413-0849-SNRSP,ASTSTXX.09-FI,Brokerage Fees,0,3,5,2000 Feb
0849,basic,Hours,Senior Specialist,R413-0849-SNRSP,ABP0849.02,Special Projects,20,5,5,2000 Feb
0849,basic,Hours,Senior Specialist,R413-0849-SNRSP,ASTSTXX.14-FI,Settle Financial Transactions,150,3,5,2000 Feb
0849,basic,Hours,Senior Specialist,R413-0849-SNRSP,ASTSTXX.07-FI,Customer Service,90,5,5,2000 Feb
0849,basic,Hours,Senior Specialist,R413-0849-SNRSP,ASTSTXX.15-FI,Exchange Margins,0,3,5,2000 Feb
0849,basic,Hours,Specialist,R413-0849-SP,ATR0849.01,Participate in Training,0,5,5,2000 Feb
0849,basic,Hours,Specialist,R413-0849-SP,ASTSTXX.08-FI,Reconciling,112,3,5,2000 Feb
0849,basic,Hours,Specialist,R413-0849-SP,ASTSTXX.04-FI,"Cash Forecasting, Calls, & Collections",100,3,5,2000 Feb
0849,basic,Hours,Specialist,R413-0849-SP,ASTSTXX.05-FI,Process/Apply Cash Receipts,80,3,5,2000 Feb
0849,basic,Hours,Specialist,R413-0849-SP,ASTSTXX.06-FI,G/L Interface/Downloads,45,3,5,2000 Feb
0849,basic,Hours,Specialist,R413-0849-SP,ABP0849.02,Special Projects,20,5,5,2000 Feb
0849,basic,Hours,Specialist,R413-0849-SP,ASTSTXX.14-FI,Settle Financial Transactions,250,3,5,2000 Feb
0849,basic,Hours,Specialist,R413-0849-SP,ASTSTXX.07-FI,Customer Service,50,5,5,2000 Feb
0849,basic,Hours,Specialist,R413-0849-SP,ASTSTXX.15-FI,Exchange Margins,15,3,5,2000 Feb
0849,basic,Hours,Manager,R413-0849-MGR,ABP0849.01,Bus plan/budg activities,3,5,5,2000 Feb
0849,basic,Hours,Manager,R413-0849-MGR,APE0849.01,Dvlp Employee Careers,35,5,5,2000 Feb
0849,basic,Hours,Manager,R413-0849-MGR,APE0849.03,Feedback,35,5,5,2000 Feb
0849,basic,Hours,Manager,R413-0849-MGR,ATR0849.01,Participate in Training,0,5,5,2000 Feb
0849,basic,Hours,Manager,R413-0849-MGR,ASTSTXX.08-FI,Reconciling,5,3,5,2000 Feb
0849,basic,Hours,Manager,R413-0849-MGR,ABP0849.02,Special Projects,50,5,5,2000 Feb
0849,basic,Hours,Manager,R413-0849-MGR,ASTSTXX.14-FI,Settle Financial Transactions,0,3,5,2000 Feb
0849,basic,Hours,Manager,R413-0849-MGR,ASTSTXX.07-FI,Customer Service,55,5,5,2000 Feb
0849,basic,Hours,Manager,R413-0849-MGR,ASTSTXX.15-FI,Exchange Margins,1,3,5,2000 Feb
0849,basic,Hours,Staff,R413-0849-STAFF,ATR0849.01,Participate in Training,0,5,5,2000 Feb
0849,basic,Hours,Staff,R413-0849-STAFF,ASTSTXX.09-FI,Brokerage Fees,148,3,5,2000 Feb
0849,basic,Hours,Staff,R413-0849-STAFF,ASTSTXX.07-FI,Customer Service,20,5,5,2000 Feb
0849,basic,Hours,Staff,R413-0849-STAFF,ASTSTXX.15-FI,Exchange Margins,0,3,5,2000 Feb
0849,basic,Hours,Staff,R413-0849-STAFF,ASTSTXX.14-FI,Settle Financial Transactions,0,3,5,2000 Feb
0849,basic,Hours,Analyst,R413-0849-ANA,ATR0849.01,Participate in Training,0,5,5,2000 Feb
0849,basic,Hours,Analyst,R413-0849-ANA,ASTSTXX.08-FI,Reconciling,0,3,5,2000 Feb
0849,basic,Hours,Analyst,R413-0849-ANA,ABP0849.02,Special Projects,0,5,5,2000 Feb
0849,basic,Hours,Analyst,R413-0849-ANA,ASTSTXX.14-FI,Settle Financial Transactions,0,3,5,2000 Feb
0849,basic,Hours,Analyst,R413-0849-ANA,ASTSTXX.07-FI,Customer Service,0,5,5,2000 Feb
0849,basic,Hours,Analyst,R413-0849-ANA,ASTSTXX.15-FI,Exchange Margins,0,3,5,2000 Feb
0849,basic,Hours,Senior Clerk,R413-0849-SNRCK,ATR0849.01,Participate in Training,0,5,5,2000 Feb
0849,basic,Hours,Senior Clerk,R413-0849-SNRCK,ASTSTXX.15-FI,Exchange Margins,42,3,5,2000 Feb
0849,basic,Hours,Senior Clerk,R413-0849-SNRCK,ASTSTXX.04-FI,"Cash Forecasting, Calls, & Collections",34,3,5,2000 Feb
0849,basic,Hours,Senior Clerk,R413-0849-SNRCK,ASTSTXX.05-FI,Process/Apply Cash Receipts,134,3,5,2000 Feb
0849,basic,Hours,Senior Clerk,R413-0849-SNRCK,ASTSTXX.08-FI,Reconciling,0,3,5,2000 Feb
0849,basic,Hours,Senior Clerk,R413-0849-SNRCK,ASTSTXX.09-FI,Brokerage Fees,126,3,5,2000 Feb
0849,basic,Hours,Senior Clerk,R413-0849-SNRCK,ASTSTXX.06-FI,G/L Interface/Downloads,0,3,5,2000 Feb
0849,basic,Hours,Senior Clerk,R413-0849-SNRCK,ADCCFXX.17-FI,Nymex Broker Checkout,0,4,5,2000 Feb
0849,basic,Hours,Senior Clerk,R413-0849-SNRCK,ASTSTXX.07-FI,Customer Service,0,5,5,2000 Feb
0849,basic,Hours,Senior Clerk,R413-0849-SNRCK,ADCCFXX.20-FI,EOL Reconciliation,0,3,5,2000 Feb
0849,basic,Hours,Senior Clerk,R413-0849-SNRCK,ASTSTXX.14-FI,Settle Financial Transactions,0,3,5,2000 Feb
2631,basic,Hours,Senior Specialist,R413-2631-SNRSP,ASTSTXX.02-VF,Preparing Payments-3rd Party,53,3,5,2000 Feb
2631,basic,Hours,Senior Specialist,R413-2631-SNRSP,ASTSTXX.08-VF,Reconciling,14,3,5,2000 Feb
2631,basic,Hours,Senior Specialist,R413-2631-SNRSP,AVMXXXX.08-VF,Reconcile Vol Discrepancies,42,3,5,2000 Feb
2631,basic,Hours,Senior Specialist,R413-2631-SNRSP,AVMXXXX.11-VF,Valuing Imbalances,0,3,5,2000 Feb
2631,basic,Hours,Senior Specialist,R413-2631-SNRSP,AVMXXXX.10-VF,Process Cash-Out w/pipes,9,3,5,2000 Feb
2631,basic,Hours,Senior Specialist,R413-2631-SNRSP,AVMXXXX.09-VF,Monthly Volume Tie-Out,26,3,5,2000 Feb
2631,basic,Hours,Senior Specialist,R413-2631-SNRSP,AVMXXXX.05-VF,Monitor Physical Storage,2,3,5,2000 Feb
2631,basic,Hours,Senior Specialist,R413-2631-SNRSP,AVMXXXX.01-VF,Allocate Quantities,42,3,5,2000 Feb
2631,basic,Hours,Senior Specialist,R413-2631-SNRSP,AVMXXXX.06-VF,Research & Reconcil of hist unaccted,14,3,5,2000 Feb
2631,basic,Hours,Senior Specialist,R413-2631-SNRSP,ALOXXXX.03-VF,Prepare Noms/Pathing,6,3,5,2000 Feb
2631,basic,Hours,Senior Specialist,R413-2631-SNRSP,ALOXXXX.11-VF,Monitor Sitara Bridge & feedback,20,3,5,2000 Feb
2631,basic,Hours,Senior Specialist,R413-2631-SNRSP,APE2631.03,Feedback,3,5,5,2000 Feb
2631,basic,Hours,Senior Specialist,R413-2631-SNRSP,ATR2631.01,Participate in Training,4,5,5,2000 Feb
2631,basic,Hours,Senior Specialist,R413-2631-SNRSP,AOA2631.14,Reactive OA,13,4,5,2000 Feb
2631,basic,Hours,Senior Specialist,R413-2631-SNRSP,AVMXXXX.04-VF,G/L Maintenance,2,3,5,2000 Feb
2631,basic,Hours,Specialist,R413-2631-SP,ASTSTXX.08-VF,Reconciling,16,3,5,2000 Feb
2631,basic,Hours,Specialist,R413-2631-SP,AVMXXXX.08-VF,Reconcile Vol Discrepancies,43,3,5,2000 Feb
2631,basic,Hours,Specialist,R413-2631-SP,AVMXXXX.09-VF,Monthly Volume Tie-Out,16,3,5,2000 Feb
2631,basic,Hours,Specialist,R413-2631-SP,APE2631.03,Feedback,4,5,5,2000 Feb
2631,basic,Hours,Specialist,R413-2631-SP,ATR2631.01,Participate in Training,12,5,5,2000 Feb
2631,basic,Hours,Specialist,R413-2631-SP,ASTSTXX.02-VF,Preparing Payments-3rd Party,50,3,5,2000 Feb
2631,basic,Hours,Specialist,R413-2631-SP,AOA2631.14,Reactive OA,12,4,5,2000 Feb
2631,basic,Hours,Specialist,R413-2631-SP,ALOXXXX.03-VF,Prepare Noms/Pathing,7,3,5,2000 Feb
2631,basic,Hours,Specialist,R413-2631-SP,ALOXXXX.11-VF,Monitor Sitara Bridge & feedback,26,3,5,2000 Feb
2631,basic,Hours,Specialist,R413-2631-SP,AVMXXXX.11-VF,Valuing Imbalances,6,3,5,2000 Feb
2631,basic,Hours,Specialist,R413-2631-SP,AVMXXXX.10-VF,Process Cash-Out w/pipes,4,3,5,2000 Feb
2631,basic,Hours,Specialist,R413-2631-SP,AVMXXXX.05-VF,Monitor Physical Storage,7,3,5,2000 Feb
2631,basic,Hours,Specialist,R413-2631-SP,AVMXXXX.01-VF,Allocate Quantities,74,3,5,2000 Feb
2631,basic,Hours,Specialist,R413-2631-SP,AVMXXXX.06-VF,Research & Reconcil of hist unaccted,22,3,5,2000 Feb
2631,basic,Hours,Specialist,R413-2631-SP,AVMXXXX.04-VF,G/L Maintenance,48,3,5,2000 Feb
2631,basic,Hours,Manager,R413-2631-MGR,APE2631.01,Dvlp Employee Careers,4,5,5,2000 Feb
2631,basic,Hours,Manager,R413-2631-MGR,APE2631.02,Provide Mentoring,8,5,5,2000 Feb
2631,basic,Hours,Manager,R413-2631-MGR,APE2631.03,Feedback,8,5,5,2000 Feb
2631,basic,Hours,Manager,R413-2631-MGR,ATR2631.01,Participate in Training,8,5,5,2000 Feb
2631,basic,Hours,Manager,R413-2631-MGR,ABP2631.01,Bus plan/budg activities,4,5,5,2000 Feb
2631,basic,Hours,Manager,R413-2631-MGR,ABP2631.02,Special Projects,24,5,5,2000 Feb
2631,basic,Hours,Manager,R413-2631-MGR,AHR2631.01,External Recruiting,8,6,5,2000 Feb
2631,basic,Hours,Manager,R413-2631-MGR,AHR2631.02,Internal Recruiting,8,6,5,2000 Feb
2631,basic,Hours,Manager,R413-2631-MGR,AHR2631.03,Personnel Planning,8,6,5,2000 Feb
2631,basic,Hours,Manager,R413-2631-MGR,ASTSTXX.08-VF,Reconciling,0,3,5,2000 Feb
2631,basic,Hours,Manager,R413-2631-MGR,ASTSTXX.02-VF,Preparing Payments-3rd Party,8,3,5,2000 Feb
2631,basic,Hours,Manager,R413-2631-MGR,ALOXXXX.03-VF,Prepare Noms/Pathing,8,3,5,2000 Feb
2631,basic,Hours,Manager,R413-2631-MGR,ALOXXXX.11-VF,Monitor Sitara Bridge & feedback,8,3,5,2000 Feb
