,HSC,HSC,HSC,HSC,WAHA,WAHA,WAHA,PERMIAN,PERMIAN,PERMIAN,,,,,
,2172-07-01 00:00:00,,,,,,,,,,,,,,
,2172-08-01 00:00:00,,,,,,,,,,,,,,
,2172-09-01 00:00:00,,,,,,,,,,,,,,
,2172-10-01 00:00:00,,,,,,,,,,,,,,
,2172-11-01 00:00:00,,,,,,,,,,,,,,
,2172-12-01 00:00:00,,,,,,,,,,,,,,
,2173-01-01 00:00:00,,,,,,,,,,,,,,
,2173-02-01 00:00:00,,,,,,,,,,,,,,
,2173-03-01 00:00:00,,,,,,,,,,,,,,
,2173-04-01 00:00:00,,,,,,,,,,,,,,
,2173-05-01 00:00:00,,,,,,,,,,,,,,
,2173-06-01 00:00:00,,,,,,,,,,,,,,
,2173-07-01 00:00:00,,,,,,,,,,,,,,
,2173-08-01 00:00:00,,,,,,,,,,,,,,
,2173-09-01 00:00:00,,,,,,,,,,,,,,
,2173-10-01 00:00:00,,,,,,,,,,,,,,
,2173-11-01 00:00:00,,,,,,,,,,,,,,
,2173-12-01 00:00:00,,,,,,,,,,,,,,
,2174-01-01 00:00:00,,,,,,,,,,,,,,
,2174-02-01 00:00:00,,,,,,,,,,,,,,
,2174-03-01 00:00:00,,,,,,,,,,,,,,
,2174-04-01 00:00:00,,,,,,,,,,,,,,
,2174-05-01 00:00:00,,,,,,,,,,,,,,
,2174-06-01 00:00:00,,,,,,,,,,,,,,
,2174-07-01 00:00:00,,,,,,,,,,,,,,
,2174-08-01 00:00:00,,,,,,,,,,,,,,
,2174-09-01 00:00:00,,,,,,,,,,,,,,
,2174-10-01 00:00:00,,,,,,,,,,,,,,
,2174-11-01 00:00:00,,,,,,,,,,,,,,
,2174-12-01 00:00:00,,,,,,,,,,,,,,
,2175-01-01 00:00:00,,,,,,,,,,,,,,
,2175-02-01 00:00:00,,,,,,,,,,,,,,
,2175-03-01 00:00:00,,,,,,,,,,,,,,
,2175-04-01 00:00:00,,,,,,,,,,,,,,
,2175-05-01 00:00:00,,,,,,,,,,,,,,
,2175-06-01 00:00:00,,,,,,,,,,,,,,
,2175-07-01 00:00:00,,,,,,,,,,,,,,
,2175-08-01 00:00:00,,,,,,,,,,,,,,
,2175-09-01 00:00:00,,,,,,,,,,,,,,
,2175-10-01 00:00:00,,,,,,,,,,,,,,
,2175-11-01 00:00:00,,,,,,,,,,,,,,
,2175-12-01 00:00:00,,,,,,,,,,,,,,
,2176-01-01 00:00:00,,,,,,,,,,,,,,
,2176-02-01 00:00:00,,,,,,,,,,,,,,
,2176-03-01 00:00:00,,,,,,,,,,,,,,
,2176-04-01 00:00:00,,,,,,,,,,,,,,
,2176-05-01 00:00:00,,,,,,,,,,,,,,
,2176-06-01 00:00:00,,,,,,,,,,,,,,
,2176-07-01 00:00:00,,,,,,,,,,,,,,
,2176-08-01 00:00:00,,,,,,,,,,,,,,
,2176-09-01 00:00:00,,,,,,,,,,,,,,
,2176-10-01 00:00:00,,,,,,,,,,,,,,
,2176-11-01 00:00:00,,,,,,,,,,,,,,
,2176-12-01 00:00:00,,,,,,,,,,,,,,
,2177-01-01 00:00:00,,,,,,,,,,,,,,
,2177-02-01 00:00:00,,,,,,,,,,,,,,
,2177-03-01 00:00:00,,,,,,,,,,,,,,
,2177-04-01 00:00:00,,,,,,,,,,,,,,
,2177-05-01 00:00:00,,,,,,,,,,,,,,
,2177-06-01 00:00:00,,,,,,,,,,,,,,
,2177-07-01 00:00:00,,,,,,,,,,,,,,
,2177-08-01 00:00:00,,,,,,,,,,,,,,
,2177-09-01 00:00:00,,,,,,,,,,,,,,
,2177-10-01 00:00:00,,,,,,,,,,,,,,
,2177-11-01 00:00:00,,,,,,,,,,,,,,
,2177-12-01 00:00:00,,,,,,,,,,,,,,
,2178-01-01 00:00:00,,,,,,,,,,,,,,
,2178-02-01 00:00:00,,,,,,,,,,,,,,
,2178-03-01 00:00:00,,,,,,,,,,,,,,
,2178-04-01 00:00:00,,,,,,,,,,,,,,
,2178-05-01 00:00:00,,,,,,,,,,,,,,
,2178-06-01 00:00:00,,,,,,,,,,,,,,
,2178-07-01 00:00:00,,,,,,,,,,,,,,
,2178-08-01 00:00:00,,,,,,,,,,,,,,
,2178-09-01 00:00:00,,,,,,,,,,,,,,
,2178-10-01 00:00:00,,,,,,,,,,,,,,
,2178-11-01 00:00:00,,,,,,,,,,,,,,
,2178-12-01 00:00:00,,,,,,,,,,,,,,
,2179-01-01 00:00:00,,,,,,,,,,,,,,
,2179-02-01 00:00:00,,,,,,,,,,,,,,
,2179-03-01 00:00:00,,,,,,,,,,,,,,
,2179-04-01 00:00:00,,,,,,,,,,,,,,
,2179-05-01 00:00:00,,,,,,,,,,,,,,
,2179-06-01 00:00:00,,,,,,,,,,,,,,
,2179-07-01 00:00:00,,,,,,,,,,,,,,
,2179-08-01 00:00:00,,,,,,,,,,,,,,
,2179-09-01 00:00:00,,,,,,,,,,,,,,
,2179-10-01 00:00:00,,,,,,,,,,,,,,
,2179-11-01 00:00:00,,,,,,,,,,,,,,
,2179-12-01 00:00:00,,,,,,,,,,,,,,
,2180-01-01 00:00:00,,,,,,,,,,,,,,
,2180-02-01 00:00:00,,,,,,,,,,,,,,
,2180-03-01 00:00:00,,,,,,,,,,,,,,
,2180-04-01 00:00:00,,,,,,,,,,,,,,
,2180-05-01 00:00:00,,,,,,,,,,,,,,
,2180-06-01 00:00:00,,,,,,,,,,,,,,
,2180-07-01 00:00:00,,,,,,,,,,,,,,
,2180-08-01 00:00:00,,,,,,,,,,,,,,
,2180-09-01 00:00:00,,,,,,,,,,,,,,
,2180-10-01 00:00:00,,,,,,,,,,,,,,
,2180-11-01 00:00:00,,,,,,,,,,,,,,
,2180-12-01 00:00:00,,,,,,,,,,,,,,
,2181-01-01 00:00:00,,,,,,,,,,,,,,
,2181-02-01 00:00:00,,,,,,,,,,,,,,
,2181-03-01 00:00:00,,,,,,,,,,,,,,
,2181-04-01 00:00:00,,,,,,,,,,,,,,
,2181-05-01 00:00:00,,,,,,,,,,,,,,
,2181-06-01 00:00:00,,,,,,,,,,,,,,
,2181-07-01 00:00:00,,,,,,,,,,,,,,
,2181-08-01 00:00:00,,,,,,,,,,,,,,
,2181-09-01 00:00:00,,,,,,,,,,,,,,
,2181-10-01 00:00:00,,,,,,,,,,,,,,
,2181-11-01 00:00:00,,,,,,,,,,,,,,
,2181-12-01 00:00:00,,,,,,,,,,,,,,
,2182-01-01 00:00:00,,,,,,,,,,,,,,
,2182-02-01 00:00:00,,,,,,,,,,,,,,
,2182-03-01 00:00:00,,,,,,,,,,,,,,
,2182-04-01 00:00:00,,,,,,,,,,,,,,
,2182-05-01 00:00:00,,,,,,,,,,,,,,
,2182-06-01 00:00:00,,,,,,,,,,,,,,
,2182-07-01 00:00:00,,,,,,,,,,,,,,
,2182-08-01 00:00:00,,,,,,,,,,,,,,
,2182-09-01 00:00:00,,,,,,,,,,,,,,
,2182-10-01 00:00:00,,,,,,,,,,,,,,
,2182-11-01 00:00:00,,,,,,,,,,,,,,
,2182-12-01 00:00:00,,,,,,,,,,,,,,
,2183-01-01 00:00:00,,,,,,,,,,,,,,
,2183-02-01 00:00:00,,,,,,,,,,,,,,
,2183-03-01 00:00:00,,,,,,,,,,,,,,
,2183-04-01 00:00:00,,,,,,,,,,,,,,
,2183-05-01 00:00:00,,,,,,,,,,,,,,
,2183-06-01 00:00:00,,,,,,,,,,,,,,
,2183-07-01 00:00:00,,,,,,,,,,,,,,
,2183-08-01 00:00:00,,,,,,,,,,,,,,
,2183-09-01 00:00:00,,,,,,,,,,,,,,
,2183-10-01 00:00:00,,,,,,,,,,,,,,
,2183-11-01 00:00:00,,,,,,,,,,,,,,
,2183-12-01 00:00:00,,,,,,,,,,,,,,
,2184-01-01 00:00:00,,,,,,,,,,,,,,
,2184-02-01 00:00:00,,,,,,,,,,,,,,
,2184-03-01 00:00:00,,,,,,,,,,,,,,
,2184-04-01 00:00:00,,,,,,,,,,,,,,
,2184-05-01 00:00:00,,,,,,,,,,,,,,
,2184-06-01 00:00:00,,,,,,,,,,,,,,
,2184-07-01 00:00:00,,,,,,,,,,,,,,
,2184-08-01 00:00:00,,,,,,,,,,,,,,
,2184-09-01 00:00:00,,,,,,,,,,,,,,
,2184-10-01 00:00:00,,,,,,,,,,,,,,
,2184-11-01 00:00:00,,,,,,,,,,,,,,
,2184-12-01 00:00:00,,,,,,,,,,,,,,
,2185-01-01 00:00:00,,,,,,,,,,,,,,
,2185-02-01 00:00:00,,,,,,,,,,,,,,
,2185-03-01 00:00:00,,,,,,,,,,,,,,
,2185-04-01 00:00:00,,,,,,,,,,,,,,
,2185-05-01 00:00:00,,,,,,,,,,,,,,
,2185-06-01 00:00:00,,,,,,,,,,,,,,
,2185-07-01 00:00:00,,,,,,,,,,,,,,
,2185-08-01 00:00:00,,,,,,,,,,,,,,
,2185-09-01 00:00:00,,,,,,,,,,,,,,
,2185-10-01 00:00:00,,,,,,,,,,,,,,
,2185-11-01 00:00:00,,,,,,,,,,,,,,
,2185-12-01 00:00:00,,,,,,,,,,,,,,
,2186-01-01 00:00:00,,,,,,,,,,,,,,
,2186-02-01 00:00:00,,,,,,,,,,,,,,
,2186-03-01 00:00:00,,,,,,,,,,,,,,
,2186-04-01 00:00:00,,,,,,,,,,,,,,
,2186-05-01 00:00:00,,,,,,,,,,,,,,
,2186-06-01 00:00:00,,,,,,,,,,,,,,
,2186-07-01 00:00:00,,,,,,,,,,,,,,
,2186-08-01 00:00:00,,,,,,,,,,,,,,
,2186-09-01 00:00:00,,,,,,,,,,,,,,
,2186-10-01 00:00:00,,,,,,,,,,,,,,
,2186-11-01 00:00:00,,,,,,,,,,,,,,
,2186-12-01 00:00:00,,,,,,,,,,,,,,
,2187-01-01 00:00:00,,,,,,,,,,,,,,
,2187-02-01 00:00:00,,,,,,,,,,,,,,
,2187-03-01 00:00:00,,,,,,,,,,,,,,
,2187-04-01 00:00:00,,,,,,,,,,,,,,
,2187-05-01 00:00:00,,,,,,,,,,,,,,
,2187-06-01 00:00:00,,,,,,,,,,,,,,
,2187-07-01 00:00:00,,,,,,,,,,,,,,
,2187-08-01 00:00:00,,,,,,,,,,,,,,
,2187-09-01 00:00:00,,,,,,,,,,,,,,
,2187-10-01 00:00:00,,,,,,,,,,,,,,
,2187-11-01 00:00:00,,,,,,,,,,,,,,
,2187-12-01 00:00:00,,,,,,,,,,,,,,
,2188-01-01 00:00:00,,,,,,,,,,,,,,
,2188-02-01 00:00:00,,,,,,,,,,,,,,
,2188-03-01 00:00:00,,,,,,,,,,,,,,
,2188-04-01 00:00:00,,,,,,,,,,,,,,
,2188-05-01 00:00:00,,,,,,,,,,,,,,
,2188-06-01 00:00:00,,,,,,,,,,,,,,
,2188-07-01 00:00:00,,,,,,,,,,,,,,
,2188-08-01 00:00:00,,,,,,,,,,,,,,
,2188-09-01 00:00:00,,,,,,,,,,,,,,
,2188-10-01 00:00:00,,,,,,,,,,,,,,
,2188-11-01 00:00:00,,,,,,,,,,,,,,
,2188-12-01 00:00:00,,,,,,,,,,,,,,
,2189-01-01 00:00:00,,,,,,,,,,,,,,
,2189-02-01 00:00:00,,,,,,,,,,,,,,
,2189-03-01 00:00:00,,,,,,,,,,,,,,
,2189-04-01 00:00:00,,,,,,,,,,,,,,
,2189-05-01 00:00:00,,,,,,,,,,,,,,
,2189-06-01 00:00:00,,,,,,,,,,,,,,
,2189-07-01 00:00:00,,,,,,,,,,,,,,
,2189-08-01 00:00:00,,,,,,,,,,,,,,
,2189-09-01 00:00:00,,,,,,,,,,,,,,
,2189-10-01 00:00:00,,,,,,,,,,,,,,
,2189-11-01 00:00:00,,,,,,,,,,,,,,
,2189-12-01 00:00:00,,,,,,,,,,,,,,
,2190-01-01 00:00:00,,,,,,,,,,,,,,
,2190-02-01 00:00:00,,,,,,,,,,,,,,
,2190-03-01 00:00:00,,,,,,,,,,,,,,
,2190-04-01 00:00:00,,,,,,,,,,,,,,
,2190-05-01 00:00:00,,,,,,,,,,,,,,
,2190-06-01 00:00:00,,,,,,,,,,,,,,
,2190-07-01 00:00:00,,,,,,,,,,,,,,
,2190-08-01 00:00:00,,,,,,,,,,,,,,
,2190-09-01 00:00:00,,,,,,,,,,,,,,
,2190-10-01 00:00:00,,,,,,,,,,,,,,
,2190-11-01 00:00:00,,,,,,,,,,,,,,
,2190-12-01 00:00:00,,,,,,,,,,,,,,
,2191-01-01 00:00:00,,,,,,,,,,,,,,
,2191-02-01 00:00:00,,,,,,,,,,,,,,
,2191-03-01 00:00:00,,,,,,,,,,,,,,
,2191-04-01 00:00:00,,,,,,,,,,,,,,
,2191-05-01 00:00:00,,,,,,,,,,,,,,
,2191-06-01 00:00:00,,,,,,,,,,,,,,
,2191-07-01 00:00:00,,,,,,,,,,,,,,
,2191-08-01 00:00:00,,,,,,,,,,,,,,
,2191-09-01 00:00:00,,,,,,,,,,,,,,
,2191-10-01 00:00:00,,,,,,,,,,,,,,
,2191-11-01 00:00:00,,,,,,,,,,,,,,
,2191-12-01 00:00:00,,,,,,,,,,,,,,
,2192-01-01 00:00:00,,,,,,,,,,,,,,
,2192-02-01 00:00:00,,,,,,,,,,,,,,
,2192-03-01 00:00:00,,,,,,,,,,,,,,
,2192-04-01 00:00:00,,,,,,,,,,,,,,
,2192-05-01 00:00:00,,,,,,,,,,,,,,
,2192-06-01 00:00:00,,,,,,,,,,,,,,
,2192-07-01 00:00:00,,,,,,,,,,,,,,
,2192-08-01 00:00:00,,,,,,,,,,,,,,
,2192-09-01 00:00:00,,,,,,,,,,,,,,
,2192-10-01 00:00:00,,,,,,,,,,,,,,
,2192-11-01 00:00:00,,,,,,,,,,,,,,
,2192-12-01 00:00:00,,,,,,,,,,,,,,
,2193-01-01 00:00:00,,,,,,,,,,,,,,
,2193-02-01 00:00:00,,,,,,,,,,,,,,
,2193-03-01 00:00:00,,,,,,,,,,,,,,
,2193-04-01 00:00:00,,,,,,,,,,,,,,
,2193-05-01 00:00:00,,,,,,,,,,,,,,
,2193-06-01 00:00:00,,,,,,,,,,,,,,
,2193-07-01 00:00:00,,,,,,,,,,,,,,
,2193-08-01 00:00:00,,,,,,,,,,,,,,
,2193-09-01 00:00:00,,,,,,,,,,,,,,
,2193-10-01 00:00:00,,,,,,,,,,,,,,
,2193-11-01 00:00:00,,,,,,,,,,,,,,
,2193-12-01 00:00:00,,,,,,,,,,,,,,
,2194-01-01 00:00:00,,,,,,,,,,,,,,
,2194-02-01 00:00:00,,,,,,,,,,,,,,
,2194-03-01 00:00:00,,,,,,,,,,,,,,
,2194-04-01 00:00:00,,,,,,,,,,,,,,
,2194-05-01 00:00:00,,,,,,,,,,,,,,
,2194-06-01 00:00:00,,,,,,,,,,,,,,
,2194-07-01 00:00:00,,,,,,,,,,,,,,
,2194-08-01 00:00:00,,,,,,,,,,,,,,
,2194-09-01 00:00:00,,,,,,,,,,,,,,
,2194-10-01 00:00:00,,,,,,,,,,,,,,
,2194-11-01 00:00:00,,,,,,,,,,,,,,
,2194-12-01 00:00:00,,,,,,,,,,,,,,
,2195-01-01 00:00:00,,,,,,,,,,,,,,
,2195-02-01 00:00:00,,,,,,,,,,,,,,
,2195-03-01 00:00:00,,,,,,,,,,,,,,
,2195-04-01 00:00:00,,,,,,,,,,,,,,
,2195-05-01 00:00:00,,,,,,,,,,,,,,
,2195-06-01 00:00:00,,,,,,,,,,,,,,
,2195-07-01 00:00:00,,,,,,,,,,,,,,
,2195-08-01 00:00:00,,,,,,,,,,,,,,
,2195-09-01 00:00:00,,,,,,,,,,,,,,
,2195-10-01 00:00:00,,,,,,,,,,,,,,
,2195-11-01 00:00:00,,,,,,,,,,,,,,
,2195-12-01 00:00:00,,,,,,,,,,,,,,
,2196-01-01 00:00:00,,,,,,,,,,,,,,
,2196-02-01 00:00:00,,,,,,,,,,,,,,
,2196-03-01 00:00:00,,,,,,,,,,,,,,
,2196-04-01 00:00:00,,,,,,,,,,,,,,
,2196-05-01 00:00:00,,,,,,,,,,,,,,
,2196-06-01 00:00:00,,,,,,,,,,,,,,
,2196-07-01 00:00:00,,,,,,,,,,,,,,
,2196-08-01 00:00:00,,,,,,,,,,,,,,
,2196-09-01 00:00:00,,,,,,,,,,,,,,
,2196-10-01 00:00:00,,,,,,,,,,,,,,
,2196-11-01 00:00:00,,,,,,,,,,,,,,
,2196-12-01 00:00:00,,,,,,,,,,,,,,
,2197-01-01 00:00:00,,,,,,,,,,,,,,
,2197-02-01 00:00:00,,,,,,,,,,,,,,
,2197-03-01 00:00:00,,,,,,,,,,,,,,
,2197-04-01 00:00:00,,,,,,,,,,,,,,
,2197-05-01 00:00:00,,,,,,,,,,,,,,
,2197-06-01 00:00:00,,,,,,,,,,,,,,
,2197-07-01 00:00:00,,,,,,,,,,,,,,
,2197-08-01 00:00:00,,,,,,,,,,,,,,
,2197-09-01 00:00:00,,,,,,,,,,,,,,
,2197-10-01 00:00:00,,,,,,,,,,,,,,
,2197-11-01 00:00:00,,,,,,,,,,,,,,
,2197-12-01 00:00:00,,,,,,,,,,,,,,
,2198-01-01 00:00:00,,,,,,,,,,,,,,
,2198-02-01 00:00:00,,,,,,,,,,,,,,
,2198-03-01 00:00:00,,,,,,,,,,,,,,
,2198-04-01 00:00:00,,,,,,,,,,,,,,
,2198-05-01 00:00:00,,,,,,,,,,,,,,
,2198-06-01 00:00:00,,,,,,,,,,,,,,
,2198-07-01 00:00:00,,,,,,,,,,,,,,
,2198-08-01 00:00:00,,,,,,,,,,,,,,
,2198-09-01 00:00:00,,,,,,,,,,,,,,
,2198-10-01 00:00:00,,,,,,,,,,,,,,
,2198-11-01 00:00:00,,,,,,,,,,,,,,
,2198-12-01 00:00:00,,,,,,,,,,,,,,
,2199-01-01 00:00:00,,,,,,,,,,,,,,
,2199-02-01 00:00:00,,,,,,,,,,,,,,
,2199-03-01 00:00:00,,,,,,,,,,,,,,
,2199-04-01 00:00:00,,,,,,,,,,,,,,
,2199-05-01 00:00:00,,,,,,,,,,,,,,
,2199-06-01 00:00:00,,,,,,,,,,,,,,
,2199-07-01 00:00:00,,,,,,,,,,,,,,
,2199-08-01 00:00:00,,,,,,,,,,,,,,
,2199-09-01 00:00:00,,,,,,,,,,,,,,
,2199-10-01 00:00:00,,,,,,,,,,,,,,
,2199-11-01 00:00:00,,,,,,,,,,,,,,
,2199-12-01 00:00:00,,,,,,,,,,,,,,
,2200-01-01 00:00:00,,,,,,,,,,,,,,
,2200-02-01 00:00:00,,,,,,,,,,,,,,
,2200-03-01 00:00:00,,,,,,,,,,,,,,
,2200-04-01 00:00:00,,,,,,,,,,,,,,
,2200-05-01 00:00:00,,,,,,,,,,,,,,
,2200-06-01 00:00:00,,,,,,,,,,,,,,
,2200-07-01 00:00:00,,,,,,,,,,,,,,
,2200-08-01 00:00:00,,,,,,,,,,,,,,
,2200-09-01 00:00:00,,,,,,,,,,,,,,
,2200-10-01 00:00:00,,,,,,,,,,,,,,
,2200-11-01 00:00:00,,,,,,,,,,,,,,
,2200-12-01 00:00:00,,,,,,,,,,,,,,
,2201-01-01 00:00:00,,,,,,,,,,,,,,
,2201-02-01 00:00:00,,,,,,,,,,,,,,
,2201-03-01 00:00:00,,,,,,,,,,,,,,
,2201-04-01 00:00:00,,,,,,,,,,,,,,
,2201-05-01 00:00:00,,,,,,,,,,,,,,
,2201-06-01 00:00:00,,,,,,,,,,,,,,
,2201-07-01 00:00:00,,,,,,,,,,,,,,
,2201-08-01 00:00:00,,,,,,,,,,,,,,
,2201-09-01 00:00:00,,,,,,,,,,,,,,
,2201-10-01 00:00:00,,,,,,,,,,,,,,
,2201-11-01 00:00:00,,,,,,,,,,,,,,
,2201-12-01 00:00:00,,,,,,,,,,,,,,
,2202-01-01 00:00:00,,,,,,,,,,,,,,
,2202-02-01 00:00:00,,,,,,,,,,,,,,
,2202-03-01 00:00:00,,,,,,,,,,,,,,
,2202-04-01 00:00:00,,,,,,,,,,,,,,
,2202-05-01 00:00:00,,,,,,,,,,,,,,
,2202-06-01 00:00:00,,,,,,,,,,,,,,
,2202-07-01 00:00:00,,,,,,,,,,,,,,
,2202-08-01 00:00:00,,,,,,,,,,,,,,
,2202-09-01 00:00:00,,,,,,,,,,,,,,
,2202-10-01 00:00:00,,,,,,,,,,,,,,
,2202-11-01 00:00:00,,,,,,,,,,,,,,
,2202-12-01 00:00:00,,,,,,,,,,,,,,
,2203-01-01 00:00:00,,,,,,,,,,,,,,
,2203-02-01 00:00:00,,,,,,,,,,,,,,
,2203-03-01 00:00:00,,,,,,,,,,,,,,
,2203-04-01 00:00:00,,,,,,,,,,,,,,
,2203-05-01 00:00:00,,,,,,,,,,,,,,
,2203-06-01 00:00:00,,,,,,,,,,,,,,
,2203-07-01 00:00:00,,,,,,,,,,,,,,
,2203-08-01 00:00:00,,,,,,,,,,,,,,
,2203-09-01 00:00:00,,,,,,,,,,,,,,
,2203-10-01 00:00:00,,,,,,,,,,,,,,
,2203-11-01 00:00:00,,,,,,,,,,,,,,
,2203-12-01 00:00:00,,,,,,,,,,,,,,
,2204-01-01 00:00:00,,,,,,,,,,,,,,
,2204-02-01 00:00:00,,,,,,,,,,,,,,
,2204-03-01 00:00:00,,,,,,,,,,,,,,
,2204-04-01 00:00:00,,,,,,,,,,,,,,
,2204-05-01 00:00:00,,,,,,,,,,,,,,
,2204-06-01 00:00:00,,,,,,,,,,,,,,
,2204-07-01 00:00:00,,,,,,,,,,,,,,
,2204-08-01 00:00:00,,,,,,,,,,,,,,
,2204-09-01 00:00:00,,,,,,,,,,,,,,
,2204-10-01 00:00:00,,,,,,,,,,,,,,
,2204-11-01 00:00:00,,,,,,,,,,,,,,
,2204-12-01 00:00:00,,,,,,,,,,,,,,
,2205-01-01 00:00:00,,,,,,,,,,,,,,
,2205-02-01 00:00:00,,,,,,,,,,,,,,
,2205-03-01 00:00:00,,,,,,,,,,,,,,
,2205-04-01 00:00:00,,,,,,,,,,,,,,
,2205-05-01 00:00:00,,,,,,,,,,,,,,
,2205-06-01 00:00:00,,,,,,,,,,,,,,
,2205-07-01 00:00:00,,,,,,,,,,,,,,
,2205-08-01 00:00:00,,,,,,,,,,,,,,
,2205-09-01 00:00:00,,,,,,,,,,,,,,
,2205-10-01 00:00:00,,,,,,,,,,,,,,
,2205-11-01 00:00:00,,,,,,,,,,,,,,
,2205-12-01 00:00:00,,,,,,,,,,,,,,
,2206-01-01 00:00:00,,,,,,,,,,,,,,
,2206-02-01 00:00:00,,,,,,,,,,,,,,
,2206-03-01 00:00:00,,,,,,,,,,,,,,
,2206-04-01 00:00:00,,,,,,,,,,,,,,
,2206-05-01 00:00:00,,,,,,,,,,,,,,
,2206-06-01 00:00:00,,,,,,,,,,,,,,
,2206-07-01 00:00:00,,,,,,,,,,,,,,
,2206-08-01 00:00:00,,,,,,,,,,,,,,
,2206-09-01 00:00:00,,,,,,,,,,,,,,
,2206-10-01 00:00:00,,,,,,,,,,,,,,
,2206-11-01 00:00:00,,,,,,,,,,,,,,
,2206-12-01 00:00:00,,,,,,,,,,,,,,
,2207-01-01 00:00:00,,,,,,,,,,,,,,
,2207-02-01 00:00:00,,,,,,,,,,,,,,
,2207-03-01 00:00:00,,,,,,,,,,,,,,
,2207-04-01 00:00:00,,,,,,,,,,,,,,
,2207-05-01 00:00:00,,,,,,,,,,,,,,
,2207-06-01 00:00:00,,,,,,,,,,,,,,
,2207-07-01 00:00:00,,,,,,,,,,,,,,
,2207-08-01 00:00:00,,,,,,,,,,,,,,
,2207-09-01 00:00:00,,,,,,,,,,,,,,
,2207-10-01 00:00:00,,,,,,,,,,,,,,
,2207-11-01 00:00:00,,,,,,,,,,,,,,
,2207-12-01 00:00:00,,,,,,,,,,,,,,
,2208-01-01 00:00:00,,,,,,,,,,,,,,
,2208-02-01 00:00:00,,,,,,,,,,,,,,
,2208-03-01 00:00:00,,,,,,,,,,,,,,
,2208-04-01 00:00:00,,,,,,,,,,,,,,
,2208-05-01 00:00:00,,,,,,,,,,,,,,
,2208-06-01 00:00:00,,,,,,,,,,,,,,
,2208-07-01 00:00:00,,,,,,,,,,,,,,
,2208-08-01 00:00:00,,,,,,,,,,,,,,
,2208-09-01 00:00:00,,,,,,,,,,,,,,
,2208-10-01 00:00:00,,,,,,,,,,,,,,
,2208-11-01 00:00:00,,,,,,,,,,,,,,
,2208-12-01 00:00:00,,,,,,,,,,,,,,
,2209-01-01 00:00:00,,,,,,,,,,,,,,
,2209-02-01 00:00:00,,,,,,,,,,,,,,
,2209-03-01 00:00:00,,,,,,,,,,,,,,
,2209-04-01 00:00:00,,,,,,,,,,,,,,
,2209-05-01 00:00:00,,,,,,,,,,,,,,
,2209-06-01 00:00:00,,,,,,,,,,,,,,
,2209-07-01 00:00:00,,,,,,,,,,,,,,
,2209-08-01 00:00:00,,,,,,,,,,,,,,
,2209-09-01 00:00:00,,,,,,,,,,,,,,
,2209-10-01 00:00:00,,,,,,,,,,,,,,
,2209-11-01 00:00:00,,,,,,,,,,,,,,
,2209-12-01 00:00:00,,,,,,,,,,,,,,
,2210-01-01 00:00:00,,,,,,,,,,,,,,
,2210-02-01 00:00:00,,,,,,,,,,,,,,
,2210-03-01 00:00:00,,,,,,,,,,,,,,
,2210-04-01 00:00:00,,,,,,,,,,,,,,
,2210-05-01 00:00:00,,,,,,,,,,,,,,
,2210-06-01 00:00:00,,,,,,,,,,,,,,
,2210-07-01 00:00:00,,,,,,,,,,,,,,
,2210-08-01 00:00:00,,,,,,,,,,,,,,
,2210-09-01 00:00:00,,,,,,,,,,,,,,
,2210-10-01 00:00:00,,,,,,,,,,,,,,
,2210-11-01 00:00:00,,,,,,,,,,,,,,
,2210-12-01 00:00:00,,,,,,,,,,,,,,
,2211-01-01 00:00:00,,,,,,,,,,,,,,
,2211-02-01 00:00:00,,,,,,,,,,,,,,
,2211-03-01 00:00:00,,,,,,,,,,,,,,
,2211-04-01 00:00:00,,,,,,,,,,,,,,
,2211-05-01 00:00:00,,,,,,,,,,,,,,
,2211-06-01 00:00:00,,,,,,,,,,,,,,
,2211-07-01 00:00:00,,,,,,,,,,,,,,
,2211-08-01 00:00:00,,,,,,,,,,,,,,
,2211-09-01 00:00:00,,,,,,,,,,,,,,
,2211-10-01 00:00:00,,,,,,,,,,,,,,
,2211-11-01 00:00:00,,,,,,,,,,,,,,
,2211-12-01 00:00:00,,,,,,,,,,,,,,
,2212-01-01 00:00:00,,,,,,,,,,,,,,
,2212-02-01 00:00:00,,,,,,,,,,,,,,
,2212-03-01 00:00:00,,,,,,,,,,,,,,
,2212-04-01 00:00:00,,,,,,,,,,,,,,
,2212-05-01 00:00:00,,,,,,,,,,,,,,
,2212-06-01 00:00:00,,,,,,,,,,,,,,
,2212-07-01 00:00:00,,,,,,,,,,,,,,
,2212-08-01 00:00:00,,,,,,,,,,,,,,
,2212-09-01 00:00:00,,,,,,,,,,,,,,
,2212-10-01 00:00:00,,,,,,,,,,,,,,
,2212-11-01 00:00:00,,,,,,,,,,,,,,
,2212-12-01 00:00:00,,,,,,,,,,,,,,
,2213-01-01 00:00:00,,,,,,,,,,,,,,
,2213-02-01 00:00:00,,,,,,,,,,,,,,
,2213-03-01 00:00:00,,,,,,,,,,,,,,
,2213-04-01 00:00:00,,,,,,,,,,,,,,
,2213-05-01 00:00:00,,,,,,,,,,,,,,
,2213-06-01 00:00:00,,,,,,,,,,,,,,
,2213-07-01 00:00:00,,,,,,,,,,,,,,
,2213-08-01 00:00:00,,,,,,,,,,,,,,
,2213-09-01 00:00:00,,,,,,,,,,,,,,
,2213-10-01 00:00:00,,,,,,,,,,,,,,
,2213-11-01 00:00:00,,,,,,,,,,,,,,
