,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Predicted Actual,Predicted Actual,Predicted Actual,Predicted Actual,Predicted Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2000-05-10 00:00:00,3.8444,58.52499554320117,0,20.15600846507847,0,,,,,,,,,1999-05-11 00:00:00,2.7071,0,15.779592519496752,0,5.331924312337951,,,,,,,,,,1998-05-11 00:00:00,1.6273,0,152.90533230792983,0,140.3212234589872,,,,,,,,,,1997-05-11 00:00:00,1.7521,225.3050209312023,0,-55.853114688845054,0,,,,,,,,,,1996-05-10 00:00:00,1.1108,1.242913109412378,0,-1.1051983368894864,0,,,,,,,,,,2000-05-10 00:00:00,3.8444,24.074686532314082,0,8.291322041728966,0,,,,,,,,,2000-05-10 00:00:00,3.8444,0,85.55835567292112,0,-25.616171688472576,,,,,,,,,2000-05-10 00:00:00,3.8444,0,90.08418058219443,0,-26.971203666309005,,,,,,,,,2000-05-10 00:00:00,3.8444,0,14.698798511311907,0,-4.400820274286783,,,,,,,,,2000-05-10 00:00:00,3.8444,0,71.50803356652007,0,-21.4095052498161,,,,,,,,,2000-05-10 00:00:00,3.8444,120.19780363524066,0,41.39612357197686,0,,,,,,,,,2000-05-10 00:00:00,3.8444,1.242913109412378,0,0.42805927488162276,0,,,,,,,,,2000-05-10 00:00:00,3.8444,225.3050209312023,0,77.59504920870603,0,,,,,,,,,2000-05-10 00:00:00,3.8444,0,152.90533230792983,0,-45.77985649299417,,,,,,,,,2000-05-10 00:00:00,3.8444,0,15.779592519496752,0,-4.7244100003373255,,,,,,,,,2000-05-10 00:00:00,3.8444,58.52499554320117,0,20.15600846507847,0,,,,,,
,2000-05-11 00:00:00,4.0468,58.52499554320117,0,32.00146756302241,0,,,,,,,,,1999-05-12 00:00:00,2.6372,0,15.779592519496752,0,6.434917829450774,,,,,,,,,,1998-05-12 00:00:00,1.3741,0,152.90533230792983,0,179.036853599355,,,,,,,,,,1997-05-12 00:00:00,1.6632,225.3050209312023,0,-75.88273104962893,0,,,,,,,,,,1996-05-11 00:00:00,1.1056,1.242913109412378,0,-1.111661485058431,0,,,,,,,,,,2000-05-11 00:00:00,4.0468,24.074686532314082,0,13.164038595869345,0,,,,,,,,,2000-05-11 00:00:00,4.0468,0,85.55835567292112,0,-42.93318287667184,,,,,,,,,2000-05-11 00:00:00,4.0468,0,90.08418058219443,0,-45.20424181614519,,,,,,,,,2000-05-11 00:00:00,4.0468,0,14.698798511311907,0,-7.375857092976318,,,,,,,,,2000-05-11 00:00:00,4.0468,0,71.50803356652007,0,-35.882731243679785,,,,,,,,,2000-05-11 00:00:00,4.0468,120.19780363524066,0,65.72415902774961,0,,,,,,,,,2000-05-11 00:00:00,4.0468,1.242913109412378,0,0.6796248882266885,0,,,,,,,,,2000-05-11 00:00:00,4.0468,225.3050209312023,0,123.19678544518146,0,,,,,,,,,2000-05-11 00:00:00,4.0468,0,152.90533230792983,0,-76.72789575211922,,,,,,,,,2000-05-11 00:00:00,4.0468,0,15.779592519496752,0,-7.918199526283474,,,,,,,,,2000-05-11 00:00:00,4.0468,58.52499554320117,0,32.00146756302241,0,,,,,,
,2000-05-12 00:00:00,4.0301,58.52499554320117,0,31.024100137450944,0,,,,,,,,,1999-05-13 00:00:00,2.6814,0,15.779592519496752,0,5.737459840089018,,,,,,,,,,1998-05-13 00:00:00,1.7776,0,152.90533230792983,0,117.33955201310533,,,,,,,,,,1997-05-13 00:00:00,1.6722,225.3050209312023,0,-73.85498586124814,0,,,,,,,,,,1996-05-12 00:00:00,1.0964,1.242913109412378,0,-1.1230962856650246,0,,,,,,,,,,2000-05-12 00:00:00,4.0301,24.074686532314082,0,12.761991330779695,0,,,,,,,,,2000-05-12 00:00:00,4.0301,0,85.55835567292112,0,-41.50435833693405,,,,,,,,,2000-05-12 00:00:00,4.0301,0,90.08418058219443,0,-43.69983600042253,,,,,,,,,2000-05-12 00:00:00,4.0301,0,14.698798511311907,0,-7.130387157837407,,,,,,,,,2000-05-12 00:00:00,4.0301,0,71.50803356652007,0,-34.68854708311889,,,,,,,,,2000-05-12 00:00:00,4.0301,120.19780363524066,0,63.71685570704108,0,,,,,,,,,2000-05-12 00:00:00,4.0301,1.242913109412378,0,0.6588682392995016,0,,,,,,,,,2000-05-12 00:00:00,4.0301,225.3050209312023,0,119.43419159563035,0,,,,,,,,,2000-05-12 00:00:00,4.0301,0,152.90533230792983,0,-74.17437670257677,,,,,,,,,2000-05-12 00:00:00,4.0301,0,15.779592519496752,0,-7.654680331207876,,,,,,,,,2000-05-12 00:00:00,4.0301,58.52499554320117,0,31.024100137450944,0,,,,,,
,2000-05-13 00:00:00,4.0499,58.52499554320117,0,32.18289504920633,0,,,,,,,,,1999-05-14 00:00:00,2.7058,0,15.779592519496752,0,5.352437782613298,,,,,,,,,,1998-05-14 00:00:00,1.768,0,152.90533230792983,0,118.80744320326146,,,,,,,,,,1997-05-14 00:00:00,1.6535,225.3050209312023,0,-78.06818975266161,0,,,,,,,,,,1996-05-13 00:00:00,1.0243,1.242913109412378,0,-1.2127103208536572,0,,,,,,,,,,2000-05-13 00:00:00,4.0499,24.074686532314082,0,13.238670124119515,0,,,,,,,,,2000-05-13 00:00:00,4.0499,0,85.55835567292112,0,-43.19841377925788,,,,,,,,,2000-05-13 00:00:00,4.0499,0,90.08418058219443,0,-45.48350277594998,,,,,,,,,2000-05-13 00:00:00,4.0499,0,14.698798511311907,0,-7.421423368361384,,,,,,,,,2000-05-13 00:00:00,4.0499,0,71.50803356652007,0,-36.10440614773599,,,,,,,,,2000-05-13 00:00:00,4.0499,120.19780363524066,0,66.09677221901885,0,,,,,,,,,2000-05-13 00:00:00,4.0499,1.242913109412378,0,0.6834779188658667,0,,,,,,,,,2000-05-13 00:00:00,4.0499,225.3050209312023,0,123.89523101006816,0,,,,,,,,,2000-05-13 00:00:00,4.0499,0,152.90533230792983,0,-77.20190228227379,,,,,,,,,2000-05-13 00:00:00,4.0499,0,15.779592519496752,0,-7.967116263093912,,,,,,,,,2000-05-13 00:00:00,4.0499,58.52499554320117,0,32.18289504920633,0,,,,,,
,2000-05-14 00:00:00,4.0264,58.52499554320117,0,30.807557653941082,0,,,,,,,,,1999-05-15 00:00:00,2.7703,0,15.779592519496752,0,4.334654065105753,,,,,,,,,,1998-05-15 00:00:00,1.634,0,152.90533230792983,0,139.29675773252407,,,,,,,,,,1997-05-15 00:00:00,1.6486,225.3050209312023,0,-79.17218435522447,0,,,,,,,,,,1996-05-14 00:00:00,1.034,1.242913109412378,0,-1.200654063692357,0,,,,,,,,,,2000-05-14 00:00:00,4.0264,24.074686532314082,0,12.672914990610128,0,,,,,,,,,2000-05-14 00:00:00,4.0264,0,85.55835567292112,0,-41.18779242094421,,,,,,,,,2000-05-14 00:00:00,4.0264,0,90.08418058219443,0,-43.366524532268386,,,,,,,,,2000-05-14 00:00:00,4.0264,0,14.698798511311907,0,-7.076001603345549,,,,,,,,,2000-05-14 00:00:00,4.0264,0,71.50803356652007,0,-34.42396735892275,,,,,,,,,2000-05-14 00:00:00,4.0264,120.19780363524066,0,63.272123833590655,0,,,,,,,,,2000-05-14 00:00:00,4.0264,1.242913109412378,0,0.6542694607946755,0,,,,,,,,,2000-05-14 00:00:00,4.0264,225.3050209312023,0,118.60056301818484,0,,,,,,,,,2000-05-14 00:00:00,4.0264,0,152.90533230792983,0,-73.60862697303739,,,,,,,,,2000-05-14 00:00:00,4.0264,0,15.779592519496752,0,-7.596295838885734,,,,,,,,,2000-05-14 00:00:00,4.0264,58.52499554320117,0,30.807557653941082,0,,,,,,
,2000-05-15 00:00:00,4.083,58.52499554320117,0,34.12007240168629,0,,,,,,,,,1999-05-16 00:00:00,2.7399,0,15.779592519496752,0,4.814353677698458,,,,,,,,,,1998-05-16 00:00:00,1.4073,0,152.90533230792983,0,173.96039656673176,,,,,,,,,,1997-05-16 00:00:00,1.5969,225.3050209312023,0,-90.82045393736766,0,,,,,,,,,,1996-05-15 00:00:00,1.0393,1.242913109412378,0,-1.1940666242124716,0,,,,,,,,,,2000-05-15 00:00:00,4.083,24.074686532314082,0,14.035542248339114,0,,,,,,,,,2000-05-15 00:00:00,4.083,0,85.55835567292112,0,-46.03039535203159,,,,,,,,,2000-05-15 00:00:00,4.083,0,90.08418058219443,0,-48.46528915322063,,,,,,,,,2000-05-15 00:00:00,4.083,0,14.698798511311907,0,-7.907953599085809,,,,,,,,,2000-05-15 00:00:00,4.083,0,71.50803356652007,0,-38.47132205878781,,,,,,,,,2000-05-15 00:00:00,4.083,120.19780363524066,0,70.07531951934533,0,,,,,,,,,2000-05-15 00:00:00,4.083,1.242913109412378,0,0.7246183427874165,0,,,,,,,,,2000-05-15 00:00:00,4.083,225.3050209312023,0,131.35282720289098,0,,,,,,,,,2000-05-15 00:00:00,4.083,0,152.90533230792983,0,-82.26306878166629,,,,,,,,,2000-05-15 00:00:00,4.083,0,15.779592519496752,0,-8.489420775489258,,,,,,,,,2000-05-15 00:00:00,4.083,58.52499554320117,0,34.12007240168629,0,,,,,,
,2000-05-16 00:00:00,4.133,58.52499554320117,0,37.04632217884634,0,,,,,,,,,1999-05-17 00:00:00,2.75,0,15.779592519496752,0,4.654979793251541,,,,,,,,,,1998-05-17 00:00:00,1.4679,0,152.90533230792983,0,164.6943334288712,,,,,,,,,,1997-05-17 00:00:00,1.6059,225.3050209312023,0,-88.79270874898681,0,,,,,,,,,,1996-05-16 00:00:00,1.0572,1.242913109412378,0,-1.17181847955399,0,,,,,,,,,,2000-05-16 00:00:00,4.133,24.074686532314082,0,15.239276574954815,0,,,,,,,,,2000-05-16 00:00:00,4.133,0,85.55835567292112,0,-50.30831313567763,,,,,,,,,2000-05-16 00:00:00,4.133,0,90.08418058219443,0,-52.969498182330334,,,,,,,,,2000-05-16 00:00:00,4.133,0,14.698798511311907,0,-8.642893524651402,,,,,,,,,2000-05-16 00:00:00,4.133,0,71.50803356652007,0,-42.04672373711381,,,,,,,,,2000-05-16 00:00:00,4.133,120.19780363524066,0,76.08520970110735,0,,,,,,,,,2000-05-16 00:00:00,4.133,1.242913109412378,0,0.7867639982580352,0,,,,,,,,,2000-05-16 00:00:00,4.133,225.3050209312023,0,142.61807824945106,0,,,,,,,,,2000-05-16 00:00:00,4.133,0,152.90533230792983,0,-89.90833539706274,,,,,,,,,2000-05-16 00:00:00,4.133,0,15.779592519496752,0,-9.278400401464092,,,,,,,,,2000-05-16 00:00:00,4.133,58.52499554320117,0,37.04632217884634,0,,,,,,
,2000-05-17 00:00:00,4.2631,58.52499554320117,0,44.660424099016794,0,,,,,,,,,1999-05-18 00:00:00,2.73,0,15.779592519496752,0,4.970571643641476,,,,,,,,,,1998-05-18 00:00:00,1.5776,0,152.90533230792983,0,147.9206184746913,,,,,,,,,,1997-05-18 00:00:00,1.6172,225.3050209312023,0,-86.24676201246425,0,,,,,,,,,,1996-05-17 00:00:00,1.0642,1.242913109412378,0,-1.1631180877881033,0,,,,,,,,,,2000-05-17 00:00:00,4.2631,24.074686532314082,0,18.371393292808868,0,,,,,,,,,2000-05-17 00:00:00,4.2631,0,85.55835567292112,0,-61.43945520872464,,,,,,,,,2000-05-17 00:00:00,4.2631,0,90.08418058219443,0,-64.6894500760738,,,,,,,,,2000-05-17 00:00:00,4.2631,0,14.698798511311907,0,-10.555207210973077,,,,,,,,,2000-05-17 00:00:00,4.2631,0,71.50803356652007,0,-51.34991890411804,,,,,,,,,2000-05-17 00:00:00,4.2631,120.19780363524066,0,91.72294395405211,0,,,,,,,,,2000-05-17 00:00:00,4.2631,1.242913109412378,0,0.9484669937925853,0,,,,,,,,,2000-05-17 00:00:00,4.2631,225.3050209312023,0,171.9302614726004,0,,,,,,,,,2000-05-17 00:00:00,4.2631,0,152.90533230792983,0,-109.80131913032437,,,,,,,,,2000-05-17 00:00:00,4.2631,0,15.779592519496752,0,-11.331325388250614,,,,,,,,,2000-05-17 00:00:00,4.2631,58.52499554320117,0,44.660424099016794,0,,,,,,
,2000-05-18 00:00:00,4.4775,58.52499554320117,0,57.20818314347915,0,,,,,,,,,1999-05-19 00:00:00,2.76,0,15.779592519496752,0,4.4971838680565766,,,,,,,,,,1998-05-19 00:00:00,1.6311,0,152.90533230792983,0,139.74018319621706,,,,,,,,,,1997-05-19 00:00:00,1.6092,225.3050209312023,0,-88.04920217991388,0,,,,,,,,,,1996-05-18 00:00:00,1.0426,1.242913109412378,0,-1.1899650109514106,0,,,,,,,,,,2000-05-18 00:00:00,4.4775,24.074686532314082,0,23.533006085337018,0,,,,,,,,,2000-05-18 00:00:00,4.4775,0,85.55835567292112,0,-79.78316666499896,,,,,,,,,2000-05-18 00:00:00,4.4775,0,90.08418058219443,0,-84.00349839289632,,,,,,,,,2000-05-18 00:00:00,4.4775,0,14.698798511311907,0,-13.706629611798354,,,,,,,,,2000-05-18 00:00:00,4.4775,0,71.50803356652007,0,-66.68124130077997,,,,,,,,,2000-05-18 00:00:00,4.4775,120.19780363524066,0,117.49335305344775,0,,,,,,,,,2000-05-18 00:00:00,4.4775,1.242913109412378,0,1.2149475644505996,0,,,,,,,,,2000-05-18 00:00:00,4.4775,225.3050209312023,0,220.23565796025025,0,,,,,,,,,2000-05-18 00:00:00,4.4775,0,152.90533230792983,0,-142.58422237714458,,,,,,,,,2000-05-18 00:00:00,4.4775,0,15.779592519496752,0,-14.714470024430723,,,,,,,,,2000-05-18 00:00:00,4.4775,58.52499554320117,0,57.20818314347915,0,,,,,,
,2000-05-19 00:00:00,4.5343,58.52499554320117,0,60.532402890332975,0,,,,,,,,,1999-05-20 00:00:00,2.76,0,15.779592519496752,0,4.4971838680565766,,,,,,,,,,1998-05-20 00:00:00,1.5528,0,152.90533230792983,0,151.71267071592797,,,,,,,,,,1997-05-20 00:00:00,1.5892,225.3050209312023,0,-92.55530259853792,0,,,,,,,,,,1996-05-19 00:00:00,1.04,1.242913109412378,0,-1.1931965850358828,0,,,,,,,,,,2000-05-19 00:00:00,4.5343,24.074686532314082,0,24.900448280372455,0,,,,,,,,,2000-05-19 00:00:00,4.5343,0,85.55835567292112,0,-84.64288126722087,,,,,,,,,2000-05-19 00:00:00,4.5343,0,90.08418058219443,0,-89.12027984996496,,,,,,,,,2000-05-19 00:00:00,4.5343,0,14.698798511311907,0,-14.54152136724087,,,,,,,,,2000-05-19 00:00:00,4.5343,0,71.50803356652007,0,-70.74289760735832,,,,,,,,,2000-05-19 00:00:00,4.5343,120.19780363524066,0,124.32058829992941,0,,,,,,,,,2000-05-19 00:00:00,4.5343,1.242913109412378,0,1.2855450290652226,0,,,,,,,,,2000-05-19 00:00:00,4.5343,225.3050209312023,0,233.03298314914255,0,,,,,,,,,2000-05-19 00:00:00,4.5343,0,152.90533230792983,0,-151.26924525223498,,,,,,,,,2000-05-19 00:00:00,4.5343,0,15.779592519496752,0,-15.610750879538138,,,,,,,,,2000-05-19 00:00:00,4.5343,58.52499554320117,0,60.532402890332975,0,,,,,,
,2000-05-20 00:00:00,4.6756,58.52499554320117,0,68.8019847605873,0,,,,,,,,,1999-05-21 00:00:00,2.693,0,15.779592519496752,0,5.554416566862855,,,,,,,,,,1998-05-21 00:00:00,1.5891,0,152.90533230792983,0,146.16220715315012,,,,,,,,,,1997-05-21 00:00:00,1.6042,225.3050209312023,0,-89.17572728456986,0,,,,,,,,,,1996-05-20 00:00:00,1.0458,1.242913109412378,0,-1.185987689001291,0,,,,,,,,,,2000-05-20 00:00:00,4.6756,24.074686532314082,0,28.30220148738844,0,,,,,,,,,2000-05-20 00:00:00,4.6756,0,85.55835567292112,0,-96.73227692380465,,,,,,,,,2000-05-20 00:00:00,4.6756,0,90.08418058219443,0,-101.84917456622905,,,,,,,,,2000-05-20 00:00:00,4.6756,0,14.698798511311907,0,-16.618461596889247,,,,,,,,,2000-05-20 00:00:00,4.6756,0,71.50803356652007,0,-80.8469827503076,,,,,,,,,2000-05-20 00:00:00,4.6756,120.19780363524066,0,141.30453795358895,0,,,,,,,,,2000-05-20 00:00:00,4.6756,1.242913109412378,0,1.4611686514251918,0,,,,,,,,,2000-05-20 00:00:00,4.6756,225.3050209312023,0,264.8685826067215,0,,,,,,,,,2000-05-20 00:00:00,4.6756,0,152.90533230792983,0,-172.8747687073455,,,,,,,,,2000-05-20 00:00:00,4.6756,0,15.779592519496752,0,-17.84040730254303,,,,,,,,,2000-05-20 00:00:00,4.6756,58.52499554320117,0,68.8019847605873,0,,,,,,
,2000-05-21 00:00:00,4.7364,58.52499554320117,0,72.36030448961391,0,,,,,,,,,1999-05-22 00:00:00,2.663,0,15.779592519496752,0,6.027804342447761,,,,,,,,,,1998-05-22 00:00:00,1.6841,0,152.90533230792983,0,131.6362005838968,,,,,,,,,,1997-05-22 00:00:00,1.7228,225.3050209312023,0,-62.45455180212925,0,,,,,,,,,,1996-05-21 00:00:00,1.06,1.242913109412378,0,-1.1683383228476352,0,,,,,,,,,,2000-05-21 00:00:00,4.7364,24.074686532314082,0,29.765942428553124,0,,,,,,,,,2000-05-21 00:00:00,4.7364,0,85.55835567292112,0,-101.93422494871821,,,,,,,,,2000-05-21 00:00:00,4.7364,0,90.08418058219443,0,-107.32629274562643,,,,,,,,,2000-05-21 00:00:00,4.7364,0,14.698798511311907,0,-17.512148546377002,,,,,,,,,2000-05-21 00:00:00,4.7364,0,71.50803356652007,0,-85.194671191152,,,,,,,,,2000-05-21 00:00:00,4.7364,120.19780363524066,0,148.6125644146115,0,,,,,,,,,2000-05-21 00:00:00,4.7364,1.242913109412378,0,1.5367377684774637,0,,,,,,,,,2000-05-21 00:00:00,4.7364,225.3050209312023,0,278.56712787933844,0,,,,,,,,,2000-05-21 00:00:00,4.7364,0,152.90533230792983,0,-182.17141291166757,,,,,,,,,2000-05-21 00:00:00,4.7364,0,15.779592519496752,0,-18.79980652772843,,,,,,,,,2000-05-21 00:00:00,4.7364,58.52499554320117,0,72.36030448961391,0,,,,,,
,2000-05-22 00:00:00,4.9468,58.52499554320117,0,84.67396355190344,0,,,,,,,,,1999-05-23 00:00:00,2.634,0,15.779592519496752,0,6.485412525513166,,,,,,,,,,1998-05-23 00:00:00,1.6675,0,152.90533230792983,0,134.1744291002084,,,,,,,,,,1997-05-23 00:00:00,1.6939,225.3050209312023,0,-68.96586690704103,0,,,,,,,,,,1996-05-22 00:00:00,1.0735,1.242913109412378,0,-1.1515589958705683,0,,,,,,,,,,2000-05-22 00:00:00,4.9468,24.074686532314082,0,34.831256474952006,0,,,,,,,,,2000-05-22 00:00:00,4.9468,0,85.55835567292112,0,-119.93570298230081,,,,,,,,,2000-05-22 00:00:00,4.9468,0,90.08418058219443,0,-126.28000434012013,,,,,,,,,2000-05-22 00:00:00,4.9468,0,14.698798511311907,0,-20.604775753157025,,,,,,,,,2000-05-22 00:00:00,4.9468,0,71.50803356652007,0,-100.2399614535478,,,,,,,,,2000-05-22 00:00:00,4.9468,120.19780363524066,0,173.90218229946615,0,,,,,,,,,2000-05-22 00:00:00,4.9468,1.242913109412378,0,1.798246686697828,0,,,,,,,,,2000-05-22 00:00:00,4.9468,225.3050209312023,0,325.9713042832634,0,,,,,,,,,2000-05-22 00:00:00,4.9468,0,152.90533230792983,0,-214.34269482925598,,,,,,,,,2000-05-22 00:00:00,4.9468,0,15.779592519496752,0,-22.119832793830543,,,,,,,,,2000-05-22 00:00:00,4.9468,58.52499554320117,0,84.67396355190344,0,,,,,,
,2000-05-23 00:00:00,4.8012,58.52499554320117,0,76.15272420081335,0,,,,,,,,,1999-05-24 00:00:00,2.651,0,15.779592519496752,0,6.217159452681723,,,,,,,,,,1998-05-24 00:00:00,1.7173,0,152.90533230792983,0,126.5597435512735,,,,,,,,,,1997-05-24 00:00:00,1.7054,225.3050209312023,0,-66.3748591663322,0,,,,,,,,,,1996-05-23 00:00:00,1.0892,1.242913109412378,0,-1.132045260052794,0,,,,,,,,,,2000-05-23 00:00:00,4.8012,24.074686532314082,0,31.325982115847076,0,,,,,,,,,2000-05-23 00:00:00,4.8012,0,85.55835567292112,0,-107.47840639632349,,,,,,,,,2000-05-23 00:00:00,4.8012,0,90.08418058219443,0,-113.16374764735262,,,,,,,,,2000-05-23 00:00:00,4.8012,0,14.698798511311907,0,-18.464630689910013,,,,,,,,,2000-05-23 00:00:00,4.8012,0,71.50803356652007,0,-89.8283917662625,,,,,,,,,2000-05-23 00:00:00,4.8012,120.19780363524066,0,156.4013820901751,0,,,,,,,,,2000-05-23 00:00:00,4.8012,1.242913109412378,0,1.6172785379673857,0,,,,,,,,,2000-05-23 00:00:00,4.8012,225.3050209312023,0,293.1668932356804,0,,,,,,,,,2000-05-23 00:00:00,4.8012,0,152.90533230792983,0,-192.07967844522142,,,,,,,,,2000-05-23 00:00:00,4.8012,0,15.779592519496752,0,-19.822324122991816,,,,,,,,,2000-05-23 00:00:00,4.8012,58.52499554320117,0,76.15272420081335,0,,,,,,
,2000-05-24 00:00:00,4.9344,58.52499554320117,0,83.94825360716777,0,,,,,,,,,1999-05-25 00:00:00,2.711,0,15.779592519496752,0,5.2703839015119165,,,,,,,,,,1998-05-25 00:00:00,1.6617,0,152.90533230792983,0,135.06128002759442,,,,,,,,,,1997-05-25 00:00:00,1.721,225.3050209312023,0,-62.860100839805426,0,,,,,,,,,,1996-05-24 00:00:00,1.0674,1.242913109412378,0,-1.1591407658379838,0,,,,,,,,,,2000-05-24 00:00:00,4.9344,24.074686532314082,0,34.53273036195132,0,,,,,,,,,2000-05-24 00:00:00,4.9344,0,85.55835567292112,0,-118.87477937195662,,,,,,,,,2000-05-24 00:00:00,4.9344,0,90.08418058219443,0,-125.16296050090097,,,,,,,,,2000-05-24 00:00:00,4.9344,0,14.698798511311907,0,-20.422510651616765,,,,,,,,,2000-05-24 00:00:00,4.9344,0,71.50803356652007,0,-99.353261837323,,,,,,,,,2000-05-24 00:00:00,4.9344,120.19780363524066,0,172.41172953438922,0,,,,,,,,,2000-05-24 00:00:00,4.9344,1.242913109412378,0,1.7828345641411152,0,,,,,,,,,2000-05-24 00:00:00,4.9344,225.3050209312023,0,323.1775220237166,0,,,,,,,,,2000-05-24 00:00:00,4.9344,0,152.90533230792983,0,-212.44666870863773,,,,,,,,,2000-05-24 00:00:00,4.9344,0,15.779592519496752,0,-21.924165846588792,,,,,,,,,2000-05-24 00:00:00,4.9344,58.52499554320117,0,83.94825360716777,0,,,,,,
,2000-05-25 00:00:00,5.0543,58.52499554320117,0,90.96540057279756,0,,,,,,,,,1999-05-26 00:00:00,2.7553,0,15.779592519496752,0,4.571347952898207,,,,,,,,,,1998-05-26 00:00:00,1.7014,0,152.90533230792983,0,128.9909383349696,,,,,,,,,,1997-05-26 00:00:00,1.6789,225.3050209312023,0,-72.34544222100905,0,,,,,,,,,,1996-05-25 00:00:00,1.0692,1.242913109412378,0,-1.1569035222410415,0,,,,,,,,,,2000-05-25 00:00:00,5.0543,24.074686532314082,0,37.41928527717577,0,,,,,,,,,2000-05-25 00:00:00,5.0543,0,85.55835567292112,0,-129.13322621713982,,,,,,,,,2000-05-25 00:00:00,5.0543,0,90.08418058219443,0,-135.96405375270604,,,,,,,,,2000-05-25 00:00:00,5.0543,0,14.698798511311907,0,-22.184896593123057,,,,,,,,,2000-05-25 00:00:00,5.0543,0,71.50803356652007,0,-107.92707506194871,,,,,,,,,2000-05-25 00:00:00,5.0543,120.19780363524066,0,186.82344619025451,0,,,,,,,,,2000-05-25 00:00:00,5.0543,1.242913109412378,0,1.9318598459596585,0,,,,,,,,,2000-05-25 00:00:00,5.0543,225.3050209312023,0,350.19159403336766,0,,,,,,,,,2000-05-25 00:00:00,5.0543,0,152.90533230792983,0,-230.78001805235843,,,,,,,,,2000-05-25 00:00:00,5.0543,0,15.779592519496752,0,-23.816138989676443,,,,,,,,,2000-05-25 00:00:00,5.0543,58.52499554320117,0,90.96540057279756,0,,,,,,
,2000-05-26 00:00:00,5.1406,58.52499554320117,0,96.01610768817585,0,,,,,,,,,1999-05-27 00:00:00,2.778,0,15.779592519496752,0,4.213151202705632,,,,,,,,,,1998-05-27 00:00:00,1.7021,0,152.90533230792983,0,128.88390460235405,,,,,,,,,,1997-05-27 00:00:00,1.6799,225.3050209312023,0,-72.12013720007786,0,,,,,,,,,,1996-05-26 00:00:00,1.0699,1.242913109412378,0,-1.1560334830644527,0,,,,,,,,,,2000-05-26 00:00:00,5.1406,24.074686532314082,0,39.496930724914485,0,,,,,,,,,2000-05-26 00:00:00,5.1406,0,85.55835567292112,0,-136.51691231171296,,,,,,,,,2000-05-26 00:00:00,5.1406,0,90.08418058219443,0,-143.73831853694946,,,,,,,,,2000-05-26 00:00:00,5.1406,0,14.698798511311907,0,-23.45340290464928,,,,,,,,,2000-05-26 00:00:00,5.1406,0,71.50803356652007,0,-114.09821835873943,,,,,,,,,2000-05-26 00:00:00,5.1406,120.19780363524066,0,197.19651664397583,0,,,,,,,,,2000-05-26 00:00:00,5.1406,1.242913109412378,0,2.0391232473019474,0,,,,,,,,,2000-05-26 00:00:00,5.1406,225.3050209312023,0,369.6354173397305,0,,,,,,,,,2000-05-26 00:00:00,5.1406,0,152.90533230792983,0,-243.97574823053284,,,,,,,,,2000-05-26 00:00:00,5.1406,0,15.779592519496752,0,-25.17791782410902,,,,,,,,,2000-05-26 00:00:00,5.1406,58.52499554320117,0,96.01610768817585,0,,,,,,
,2000-05-27 00:00:00,5.1206,58.52499554320117,0,94.8456077773118,0,,,,,,,,,1999-05-28 00:00:00,2.752,0,15.779592519496752,0,4.623420608212551,,,,,,,,,,1998-05-28 00:00:00,1.7284,0,152.90533230792983,0,124.8624943626555,,,,,,,,,,1997-05-28 00:00:00,1.667,225.3050209312023,0,-75.02657197009036,0,,,,,,,,,,1996-05-27 00:00:00,1.0764,1.242913109412378,0,-1.1479545478532722,0,,,,,,,,,,2000-05-27 00:00:00,5.1206,24.074686532314082,0,39.01543699426819,0,,,,,,,,,2000-05-27 00:00:00,5.1206,0,85.55835567292112,0,-134.8057451982545,,,,,,,,,2000-05-27 00:00:00,5.1206,0,90.08418058219443,0,-141.93663492530553,,,,,,,,,2000-05-27 00:00:00,5.1206,0,14.698798511311907,0,-23.159426934423035,,,,,,,,,2000-05-27 00:00:00,5.1206,0,71.50803356652007,0,-112.668057687409,,,,,,,,,2000-05-27 00:00:00,5.1206,120.19780363524066,0,194.79256057127097,0,,,,,,,,,2000-05-27 00:00:00,5.1206,1.242913109412378,0,2.0142649851136993,0,,,,,,,,,2000-05-27 00:00:00,5.1206,225.3050209312023,0,365.12931692110635,0,,,,,,,,,2000-05-27 00:00:00,5.1206,0,152.90533230792983,0,-240.9176415843742,,,,,,,,,2000-05-27 00:00:00,5.1206,0,15.779592519496752,0,-24.862325973719077,,,,,,,,,2000-05-27 00:00:00,5.1206,58.52499554320117,0,94.8456077773118,0,,,,,,
