ENRON DEAL #,EOL #,DEAL DATE,FLOW START,FLOW END,VOLUME,DELIVERY POINT,DEAL TYPE,ENRON'S BUY/SALE,FIRMNESS
372151.1,,2000-07-12 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,201600,Entergy (Into) System Border,FORWARD,B,Firm
372599.1,,2000-07-13 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,NEPOOL PTF,FORWARD,B,Firm
372636.1,,2000-07-13 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
372674.1,300624,2000-07-13 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
372693.1,,2000-07-13 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,CINERGY (Into) System,FORWARD,B,Firm
372695.1,,2000-07-13 00:00:00,2001-03-01 00:00:00,2001-03-31 00:00:00,17600,CINERGY (Into) System,FORWARD,B,Firm
372696.1,,2000-07-13 00:00:00,2001-04-01 00:00:00,2001-04-30 00:00:00,16800,CINERGY (Into) System,FORWARD,B,Firm
372752.1,,2000-07-13 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,201600,Entergy (Into) System Border,FORWARD,B,Firm
372754.1,,2000-07-13 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
372787.1,300827,2000-07-13 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,TVA  (Into) System Border,FORWARD,S,Firm
372794.1,,2000-07-13 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,PJM-Western Hub,FORWARD,S,Firm
372864.1,,2000-07-13 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,PALO VERDE,FORWARD,B,Firm
373263.1,,2000-07-14 00:00:00,2001-01-01 00:00:00,2001-12-31 00:00:00,204000,CINERGY (Into) System,FORWARD,B,Firm
374143.1,303517,2000-07-17 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,TVA  (Into) System Border,FORWARD,B,Firm
374147.1,303539,2000-07-17 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,TVA  (Into) System Border,FORWARD,B,Firm
374162.1,303565,2000-07-17 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
374336.1,305372,2000-07-17 00:00:00,2002-01-01 00:00:00,2002-12-31 00:00:00,204000,Entergy (Into) System Border,FORWARD,B,Firm
374382.1,,2000-07-17 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,140800,Entergy (Into) System Border,FORWARD,B,Firm
374396.1,305533,2000-07-17 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,TVA  (Into) System Border,FORWARD,B,Firm
374459.1,305663,2000-07-17 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,TVA  (Into) System Border,FORWARD,B,Firm
374780.1,,2000-07-18 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,B,Firm
374796.1,,2000-07-18 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,PALO VERDE,FORWARD,S,Firm
374982.1,308151,2000-07-18 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
374995.1,,2000-07-18 00:00:00,2003-07-01 00:00:00,2003-08-31 00:00:00,34400,CINERGY (Into) System,FORWARD,S,Firm
375040.1,,2000-07-18 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,B,Firm
375117.1,,2000-07-18 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,ERCOT System,FORWARD,B,Unplanned B
375170.1,309005,2000-07-18 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,TVA  (Into) System Border,FORWARD,B,Firm
375920.1,,2000-07-19 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
375929.1,,2000-07-19 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,B,Firm
375963.1,,2000-07-19 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,70400,CINERGY (Into) System,FORWARD,B,Firm
375964.1,,2000-07-19 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,70400,CINERGY (Into) System,FORWARD,B,Firm
375985.1,,2000-07-19 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
375987.1,311290,2000-07-19 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,S,Firm
375994.1,311322,2000-07-19 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
376035.1,,2000-07-19 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,ERCOT System,FORWARD,B,Unplanned B
376176.1,,2000-07-19 00:00:00,2001-04-01 00:00:00,2001-06-30 00:00:00,61600,PALO VERDE,FORWARD,B,Firm
376179.1,,2000-07-19 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,PALO VERDE,FORWARD,B,Firm
376491.1,312346,2000-07-20 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
376570.1,313084,2000-07-20 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
376882.1,,2000-07-20 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,CINERGY (Into) System,FORWARD,B,Firm
376920.1,,2000-07-20 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
376922.1,,2000-07-20 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
376935.1,,2000-07-20 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
377339.1,315701,2000-07-21 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,30400,PALO VERDE,FORWARD,S,Firm
377484.1,316692,2000-07-21 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
377511.1,,2000-07-21 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,S,Firm
377512.1,,2000-07-21 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,SP-15,FORWARD,B,CAISO Energy
377513.1,,2000-07-21 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,121600,PALO VERDE,FORWARD,S,Firm
377514.1,,2000-07-21 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,121600,SP-15,FORWARD,B,CAISO Energy
377595.1,316848,2000-07-21 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,MID COLUMBIA,FORWARD,S,Firm
378502.1,,2000-07-24 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
378503.1,,2000-07-24 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
378540.1,,2000-07-24 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,60800,PALO VERDE,FORWARD,S,Firm
378565.1,,2000-07-24 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
378592.1,319632,2000-07-24 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,S,Firm
379237.1,,2000-07-25 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
379279.1,321879,2000-07-25 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
379322.1,322115,2000-07-25 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
379956.1,,2000-07-26 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,15200,CINERGY (Into) System,FORWARD,S,Firm
380221.1,,2000-07-26 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,70400,Entergy (Into) System Border,FORWARD,S,Firm
380223.1,324511,2000-07-26 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,25200,NEPOOL PTF,FORWARD,B,Firm
380328.1,,2000-07-26 00:00:00,2001-04-01 00:00:00,2001-06-30 00:00:00,30800,MID COLUMBIA,FORWARD,S,Firm
380631.1,325163,2000-07-27 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,S,Firm
380639.1,325180,2000-07-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
380910.1,,2000-07-27 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,252000,CINERGY (Into) System,FORWARD,B,Firm
381034.1,,2000-07-27 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,B,Firm
381093.1,,2000-07-27 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,B,Firm
381205.1,,2000-07-27 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,ERCOT System,FORWARD,B,Unplanned B
381206.1,,2000-07-27 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,ERCOT System,FORWARD,S,Unplanned B
381207.1,327816,2000-07-27 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,PJM-Western Hub,FORWARD,B,Firm
381233.1,327865,2000-07-27 00:00:00,2001-01-01 00:00:00,2001-12-31 00:00:00,102000,NEPOOL PTF,FORWARD,B,Firm
381332.1,,2000-07-27 00:00:00,2001-01-01 00:00:00,2001-12-31 00:00:00,96200,SP-15,FORWARD,S,CAISO Energy
381348.1,,2000-07-27 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,B,Firm
381733.1,328749,2000-07-28 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,S,Firm
381734.1,328753,2000-07-28 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,S,Firm
381735.1,328754,2000-07-28 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,S,Firm
382189.1,,2000-07-28 00:00:00,2002-06-01 00:00:00,2002-06-30 00:00:00,16000,Entergy (Into) System Border,FORWARD,B,Firm
382206.1,330931,2000-07-28 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,17600,NEPOOL PTF,FORWARD,B,Firm
382208.1,330940,2000-07-28 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,PJM-Western Hub,FORWARD,B,Firm
383231.1,333294,2000-07-31 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,30400,NP-15,FORWARD,B,CAISO Energy
383310.1,,2000-07-31 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,S,Firm
383313.1,,2000-07-31 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,SP-15,FORWARD,B,CAISO Energy
383377.1,,2000-07-31 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,CINERGY (Into) System,FORWARD,S,Firm
383396.1,333508,2000-07-31 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,S,Firm
383406.1,333581,2000-07-31 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,TVA  (Into) System Border,FORWARD,S,Firm
383414.1,333588,2000-07-31 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,Entergy (Into) System Border,FORWARD,B,Firm
383574.1,,2000-07-31 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,NP-15,FORWARD,B,CAISO Energy
383575.1,,2000-07-31 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,NP-15,FORWARD,B,CAISO Energy
383859.1,333958,2000-08-01 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
383898.1,,2000-07-28 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,PJM-Western Hub,FORWARD,B,Firm
384027.1,334789,2000-08-01 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,S,Firm
384102.1,335756,2000-08-01 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,CINERGY (Into) System,FORWARD,S,Firm
384366.1,336719,2000-08-01 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,COMED (into) System Border,FORWARD,S,Firm
384374.1,,2000-08-01 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,S,Firm
384375.1,,2000-08-01 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,B,Firm
384376.1,,2000-08-01 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,B,Firm
384388.1,,2000-08-01 00:00:00,2003-01-01 00:00:00,2003-12-31 00:00:00,204000,CINERGY (Into) System,FORWARD,S,Firm
384390.1,,2000-08-01 00:00:00,2004-01-01 00:00:00,2004-12-31 00:00:00,205600,CINERGY (Into) System,FORWARD,B,Firm
384492.1,337011,2000-08-01 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,COMED (into) System Border,FORWARD,B,Firm
384515.1,,2000-08-01 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
384856.1,337647,2000-08-02 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,PALO VERDE,FORWARD,S,Firm
385022.1,,2000-08-02 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,B,Firm
385065.1,338972,2000-08-02 00:00:00,2001-01-01 00:00:00,2001-12-31 00:00:00,204000,CINERGY (Into) System,FORWARD,S,Firm
385070.1,,2000-08-02 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,B,Firm
385162.1,,2000-08-02 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,B,Firm
385411.1,,2000-08-02 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,30800,PALO VERDE,FORWARD,S,Firm
385417.1,,2000-08-02 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,MID COLUMBIA,FORWARD,S,Firm
385717.1,,2000-08-03 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
385943.1,,2000-08-03 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,S,Firm
386053.1,,2000-08-03 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,B,Firm
386129.1,343254,2000-08-03 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,B,Firm
386183.1,,2000-08-03 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,CINERGY (Into) System,FORWARD,S,Firm
386209.1,,2000-08-03 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,B,Firm
386498.1,343666,2000-08-04 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,25200,NEPOOL PTF,FORWARD,B,Firm
386502.1,343680,2000-08-04 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,16800,NEPOOL PTF,FORWARD,S,Firm
386521.1,,2000-08-04 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,68800,PJM-Western Hub,FORWARD,S,Firm
386644.1,,2000-08-04 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,CINERGY (Into) System,FORWARD,B,Firm
386768.1,,2000-08-04 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,B,Firm
386773.1,345487,2000-08-04 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,25200,NEPOOL PTF,FORWARD,B,Firm
386780.1,345509,2000-08-04 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,25200,NEPOOL PTF,FORWARD,B,Firm
386961.1,,2000-08-04 00:00:00,2002-07-01 00:00:00,2002-09-30 00:00:00,30800,PALO VERDE,FORWARD,B,Firm
386962.1,,2000-08-04 00:00:00,2003-07-01 00:00:00,2003-09-30 00:00:00,30800,PALO VERDE,FORWARD,S,Firm
387756.1,,2000-08-07 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,CINERGY (Into) System,FORWARD,S,Firm
387977.1,348224,2000-08-07 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,B,Firm
387979.1,,2000-08-07 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,B,Firm
388154.1,,2000-08-07 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
388767.1,350486,2000-08-08 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
388789.1,350542,2000-08-08 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,COB N/S,FORWARD,B,Firm
388938.1,350945,2000-08-08 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,B,Firm
389079.1,,2000-08-08 00:00:00,2002-01-01 00:00:00,2002-12-31 00:00:00,204000,CINERGY (Into) System,FORWARD,S,Firm
389307.1,,2000-08-09 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,64000,CINERGY (Into) System,FORWARD,S,Firm
389309.1,,2000-08-09 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
389383.1,,2000-08-09 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,CINERGY (Into) System,FORWARD,S,Firm
389726.1,,2000-08-09 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,B,Firm
389736.1,353271,2000-08-09 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,16800,NEPOOL PTF,FORWARD,B,Firm
389738.1,353280,2000-08-09 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,16800,NEPOOL PTF,FORWARD,S,Firm
390319.1,354440,2000-08-10 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,30400,PALO VERDE,FORWARD,S,Firm
390351.1,354995,2000-08-10 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,B,Firm
390352.1,355000,2000-08-10 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,Entergy (Into) System Border,FORWARD,B,Firm
390354.1,355015,2000-08-10 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,TVA  (Into) System Border,FORWARD,B,Firm
390355.1,355025,2000-08-10 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,TVA  (Into) System Border,FORWARD,B,Firm
390539.1,,2000-08-10 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,67200,PJM-Western Hub,FORWARD,S,Firm
390687.1,356620,2000-08-10 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,Entergy (Into) System Border,FORWARD,B,Firm
390714.1,356628,2000-08-10 00:00:00,2001-01-01 00:00:00,2001-12-31 00:00:00,204000,CINERGY (Into) System,FORWARD,B,Firm
390723.1,,2000-08-10 00:00:00,2002-04-01 00:00:00,2002-06-30 00:00:00,30800,PALO VERDE,FORWARD,B,Firm
390726.1,,2000-08-10 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
391147.1,357191,2000-08-11 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,30400,COB N/S,FORWARD,B,Firm
391214.1,357495,2000-08-11 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,30400,PALO VERDE,FORWARD,S,Firm
391551.1,,2000-08-11 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,756000,CINERGY (Into) System,FORWARD,B,Firm
392232.1,,2000-08-14 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,S,Firm
392340.1,360801,2000-08-14 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,MID COLUMBIA,FORWARD,B,Firm
392440.1,,2000-08-14 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,S,Firm
392442.1,,2000-08-14 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,S,Firm
392547.1,361308,2000-08-14 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,30400,COB N/S,FORWARD,B,Firm
392590.1,,2000-08-14 00:00:00,2003-01-01 00:00:00,2003-12-31 00:00:00,204000,CINERGY (Into) System,FORWARD,S,Firm
392656.1,,2000-08-14 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,PALO VERDE,FORWARD,B,Firm
393035.1,361985,2000-08-15 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,B,Firm
393069.1,362387,2000-08-15 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,B,Firm
393070.1,,2000-08-14 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,18600,NEPOOL PTF,FORWARD,B,Firm
393130.1,,2000-08-15 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,S,Firm
393288.1,363676,2000-08-15 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,S,Firm
393573.1,,2000-08-15 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
394080.1,,2000-08-16 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,30400,COB N/S,FORWARD,S,Firm
394317.1,,2000-08-16 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,30400,NP-15,FORWARD,B,CAISO Energy
394452.1,,2000-08-16 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,30400,PALO VERDE,FORWARD,S,Firm
394458.1,,2000-08-16 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,30800,PALO VERDE,FORWARD,S,Firm
395005.1,,2000-08-17 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,PJM-Western Hub,FORWARD,B,Firm
395107.1,,2000-08-17 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,TVA  (Into) System Border,FORWARD,S,Firm
395109.1,,2000-08-17 00:00:00,2001-01-01 00:00:00,2001-12-31 00:00:00,204000,Entergy (Into) System Border,FORWARD,S,Firm
395156.1,369231,2000-08-17 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,PALO VERDE,FORWARD,B,Firm
395165.1,369241,2000-08-17 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,25200,NEPOOL PTF,FORWARD,B,Firm
395255.1,,2000-08-17 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,CINERGY (Into) System,FORWARD,S,Firm
395284.1,,2000-08-17 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,PALO VERDE,FORWARD,B,Firm
395653.1,370125,2000-08-18 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,TVA  (Into) System Border,FORWARD,B,Firm
395696.1,370623,2000-08-18 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
395718.1,371002,2000-08-18 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
395996.1,,2000-08-18 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,302400,TVA  (Into) System Border,FORWARD,S,Firm
396004.1,,2000-08-18 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,B,Firm
396008.1,,2000-08-18 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,B,Firm
396012.1,,2000-08-18 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,B,Firm
396020.1,,2000-08-18 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,30400,PALO VERDE,FORWARD,S,Firm
396043.1,,2000-08-18 00:00:00,2003-06-01 00:00:00,2003-06-30 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
396046.1,,2000-08-18 00:00:00,2002-06-01 00:00:00,2002-06-30 00:00:00,16000,Entergy (Into) System Border,FORWARD,B,Firm
396052.1,,2000-08-18 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
396053.1,,2000-08-18 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,S,Firm
396054.1,,2000-08-18 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
396057.1,,2000-08-18 00:00:00,2003-01-01 00:00:00,2003-02-28 00:00:00,134400,Entergy (Into) System Border,FORWARD,B,Firm
396141.1,,2000-08-18 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,SP-15,FORWARD,S,CAISO Energy
396151.1,,2000-08-18 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,PALO VERDE,FORWARD,S,Firm
396580.1,372214,2000-08-21 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,PALO VERDE,FORWARD,S,Firm
396581.1,,2000-08-21 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,CINERGY (Into) System,FORWARD,S,Firm
396620.1,,2000-08-21 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,CINERGY (Into) System,FORWARD,S,Firm
396624.1,372393,2000-08-21 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,30400,SP-15,FORWARD,S,CAISO Energy
396776.1,,2000-08-21 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,CINERGY (Into) System,FORWARD,S,Firm
396872.1,,2000-08-21 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,Entergy (Into) System Border,FORWARD,S,Firm
