---------------,----------,---------,---------,-----,-----,----,-------,------------,-----,-------,-------,-------,-------,-------,--------,--------,--------,-----------,-----------,---------,-------------,-------------,-------------,-------------,---------,---------,---------,---------,-------------,-----------,---------,,
UTAHASSMUNPOWSY,804470.01,2002-03-07 00:00:00,2002-03-08 00:00:00,700,800,P,25,25,CALL,28.83,30.25,0,60.5,28.83,0.8321,0.6171,0.0209,11,0,2,-16,117,-144,50,-9,1,-1,-56,49,,-218,0,49
UTAHASSMUNPOWSY,804470.01,2002-03-07 00:00:00,2002-03-08 00:00:00,800,900,P,25,25,CALL,29.5,30.25,0,60.5,29.5,0.8321,0.6171,0.0209,12,0,2,-19,121,-155,58,-10,1,-1,-57,57,,-224,0,57
UTAHASSMUNPOWSY,804470.01,2002-03-07 00:00:00,2002-03-08 00:00:00,900,1000,P,25,25,CALL,30.6,30.25,0,60.5,30.6,0.8321,0.6171,0.0209,14,0,1,-24,123,-172,73,-12,1,-1,-59,71,,-229,8.750000000000036,62.249999999999964
UTAHASSMUNPOWSY,804470.01,2002-03-07 00:00:00,2002-03-08 00:00:00,1000,1100,P,25,25,CALL,31.49,30.25,0,60.5,31.49,0.8321,0.6171,0.0209,15,0,1,-28,123,-185,86,-13,1,-1,-59,84,,-229,30.99999999999996,53.00000000000004
UTAHASSMUNPOWSY,804470.01,2002-03-07 00:00:00,2002-03-08 00:00:00,1100,1200,P,25,25,CALL,31.55,30.25,0,60.5,31.55,0.8321,0.6171,0.0209,15,0,1,-28,123,-186,87,-13,1,-1,-59,85,,-229,32.500000000000014,52.499999999999986
UTAHASSMUNPOWSY,804470.01,2002-03-07 00:00:00,2002-03-08 00:00:00,1200,1300,P,25,25,CALL,31.27,30.25,0,60.5,31.27,0.8321,0.6171,0.0209,15,0,1,-27,124,-182,83,-13,1,-1,-59,81,,-229,25.49999999999999,55.500000000000014
UTAHASSMUNPOWSY,804470.01,2002-03-07 00:00:00,2002-03-08 00:00:00,1300,1400,P,25,25,CALL,31.28,30.25,0,60.5,31.28,0.8321,0.6171,0.0209,15,0,1,-27,124,-182,83,-13,1,-1,-59,81,,-229,25.75000000000003,55.24999999999997
UTAHASSMUNPOWSY,804470.01,2002-03-07 00:00:00,2002-03-08 00:00:00,1400,1500,P,25,25,CALL,30.85,30.25,0,60.5,30.85,0.8321,0.6171,0.0209,14,0,1,-25,124,-175,77,-12,1,-1,-59,75,,-229,15.000000000000036,59.999999999999964
UTAHASSMUNPOWSY,804470.01,2002-03-07 00:00:00,2002-03-08 00:00:00,1500,1600,P,25,25,CALL,30.51,30.25,0,60.5,30.51,0.8321,0.6171,0.0209,14,0,1,-23,123,-170,72,-12,1,-1,-59,70,,-229,6.500000000000039,63.49999999999996
UTAHASSMUNPOWSY,804470.01,2002-03-07 00:00:00,2002-03-08 00:00:00,1600,1700,P,25,25,CALL,30.01,30.25,0,60.5,30.01,0.8321,0.6171,0.0209,13,0,1,-21,122,-163,65,-11,1,-1,-58,63,,-227,0,63
UTAHASSMUNPOWSY,804470.01,2002-03-07 00:00:00,2002-03-08 00:00:00,1700,1800,P,25,25,CALL,29.27,30.25,0,60.5,29.27,0.8321,0.6171,0.0209,12,0,2,-18,120,-151,55,-10,1,-1,-57,54,,-222,0,54
UTAHASSMUNPOWSY,804470.01,2002-03-07 00:00:00,2002-03-08 00:00:00,1800,1900,P,25,25,CALL,29.29,30.25,0,60.5,29.29,0.8321,0.6171,0.0209,12,0,2,-18,120,-151,55,-10,1,-1,-57,54,,-222,0,54
UTAHASSMUNPOWSY,804470.01,2002-03-07 00:00:00,2002-03-08 00:00:00,1900,2000,P,25,25,CALL,30.87,30.25,0,60.5,30.87,0.8321,0.6171,0.0209,14,0,1,-25,124,-176,77,-12,1,-1,-59,75,,-229,15.500000000000025,59.49999999999997
UTAHASSMUNPOWSY,804470.01,2002-03-07 00:00:00,2002-03-08 00:00:00,2000,2100,P,25,25,CALL,32.41,30.25,0,60.5,32.41,0.8321,0.6171,0.0209,16,0,1,-33,121,-198,101,-14,1,-1,-58,99,,-225,53.999999999999915,45.000000000000085
UTAHASSMUNPOWSY,804470.01,2002-03-07 00:00:00,2002-03-08 00:00:00,2100,2200,P,25,25,CALL,29.95,30.25,0,60.5,29.95,0.8321,0.6171,0.0209,13,0,1,-21,122,-162,64,-11,1,-1,-58,62,,-227,0,62
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,600,700,P,25,25,CALL,26.32,30.25,0,60.5,26.32,0.8321,0.6171,0.0209,8,0,1,-8,95,-102,26,-6,1,-1,-45,25,,-176,0,25
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,700,800,P,25,25,CALL,28.83,30.25,0,60.5,28.83,0.8321,0.6171,0.0209,11,0,2,-16,118,-144,50,-9,1,-1,-56,49,,-218,0,49
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,800,900,P,25,25,CALL,29.5,30.25,0,60.5,29.5,0.8321,0.6171,0.0209,12,0,2,-19,121,-155,58,-10,1,-1,-58,57,,-225,0,57
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,900,1000,P,25,25,CALL,30.6,30.25,0,60.5,30.6,0.8321,0.6171,0.0209,14,0,1,-24,124,-172,73,-12,1,-1,-59,71,,-230,8.750000000000036,62.249999999999964
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,1000,1100,P,25,25,CALL,31.49,30.25,0,60.5,31.49,0.8321,0.6171,0.0209,15,0,1,-28,124,-185,87,-13,1,-1,-59,85,,-230,30.99999999999996,54.00000000000004
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,1100,1200,P,25,25,CALL,31.55,30.25,0,60.5,31.55,0.8321,0.6171,0.0209,15,0,1,-29,124,-186,88,-13,1,-1,-59,86,,-230,32.500000000000014,53.499999999999986
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,1200,1300,P,25,25,CALL,31.27,30.25,0,60.5,31.27,0.8321,0.6171,0.0209,15,0,1,-27,124,-182,83,-13,1,-1,-59,81,,-230,25.49999999999999,55.500000000000014
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,1300,1400,P,25,25,CALL,31.28,30.25,0,60.5,31.28,0.8321,0.6171,0.0209,15,0,1,-27,124,-182,83,-13,1,-1,-59,81,,-230,25.75000000000003,55.24999999999997
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,1400,1500,P,25,25,CALL,30.85,30.25,0,60.5,30.85,0.8321,0.6171,0.0209,14,0,1,-25,124,-175,77,-12,1,-1,-59,75,,-230,15.000000000000036,59.999999999999964
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,1500,1600,P,25,25,CALL,30.51,30.25,0,60.5,30.51,0.8321,0.6171,0.0209,14,0,1,-23,124,-170,72,-12,1,-1,-59,70,,-230,6.500000000000039,63.49999999999996
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,1600,1700,P,25,25,CALL,30.01,30.25,0,60.5,30.01,0.8321,0.6171,0.0209,13,0,1,-21,123,-163,65,-11,1,-1,-58,63,,-228,0,63
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,1700,1800,P,25,25,CALL,29.27,30.25,0,60.5,29.27,0.8321,0.6171,0.0209,12,0,2,-18,120,-151,56,-10,1,-1,-57,54,,-223,0,54
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,1800,1900,P,25,25,CALL,29.29,30.25,0,60.5,29.29,0.8321,0.6171,0.0209,12,0,2,-18,120,-151,56,-10,1,-1,-57,54,,-223,0,54
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,1900,2000,P,25,25,CALL,30.87,30.25,0,60.5,30.87,0.8321,0.6171,0.0209,14,0,1,-25,124,-176,77,-12,1,-1,-59,75,,-230,15.500000000000025,59.49999999999997
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,2000,2100,P,25,25,CALL,32.41,30.25,0,60.5,32.41,0.8321,0.6171,0.0209,16,0,1,-33,122,-198,102,-14,1,-1,-58,99,,-226,53.999999999999915,45.000000000000085
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-09 00:00:00,2100,2200,P,25,25,CALL,29.95,30.25,0,60.5,29.95,0.8321,0.6171,0.0209,13,0,1,-21,123,-162,64,-11,1,-1,-58,63,,-228,0,63
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,600,700,P,25,25,CALL,26.32,30.25,0,60.5,26.32,0.8321,0.6171,0.0209,8,0,1,-8,95,-102,26,-6,1,-1,-45,25,,-176,0,25
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,700,800,P,25,25,CALL,28.83,30.25,0,60.5,28.83,0.8321,0.6171,0.0209,11,0,2,-16,118,-144,50,-9,1,-1,-56,49,,-218,0,49
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,800,900,P,25,25,CALL,29.5,30.25,0,60.5,29.5,0.8321,0.6171,0.0209,12,0,2,-19,121,-155,58,-10,1,-1,-58,57,,-225,0,57
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,900,1000,P,25,25,CALL,30.6,30.25,0,60.5,30.6,0.8321,0.6171,0.0209,14,0,1,-24,124,-172,73,-12,1,-1,-59,71,,-230,8.750000000000036,62.249999999999964
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,1000,1100,P,25,25,CALL,31.49,30.25,0,60.5,31.49,0.8321,0.6171,0.0209,15,0,1,-28,124,-185,87,-13,1,-1,-59,85,,-230,30.99999999999996,54.00000000000004
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,1100,1200,P,25,25,CALL,31.55,30.25,0,60.5,31.55,0.8321,0.6171,0.0209,15,0,1,-29,124,-186,88,-13,1,-1,-59,86,,-230,32.500000000000014,53.499999999999986
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,1200,1300,P,25,25,CALL,31.27,30.25,0,60.5,31.27,0.8321,0.6171,0.0209,15,0,1,-27,124,-182,83,-13,1,-1,-59,81,,-230,25.49999999999999,55.500000000000014
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,1300,1400,P,25,25,CALL,31.28,30.25,0,60.5,31.28,0.8321,0.6171,0.0209,15,0,1,-27,124,-182,83,-13,1,-1,-59,81,,-230,25.75000000000003,55.24999999999997
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,1400,1500,P,25,25,CALL,30.85,30.25,0,60.5,30.85,0.8321,0.6171,0.0209,14,0,1,-25,124,-175,77,-12,1,-1,-59,75,,-230,15.000000000000036,59.999999999999964
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,1500,1600,P,25,25,CALL,30.51,30.25,0,60.5,30.51,0.8321,0.6171,0.0209,14,0,1,-23,124,-170,72,-12,1,-1,-59,70,,-230,6.500000000000039,63.49999999999996
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,1600,1700,P,25,25,CALL,30.01,30.25,0,60.5,30.01,0.8321,0.6171,0.0209,13,0,1,-21,123,-163,65,-11,1,-1,-58,63,,-228,0,63
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,1700,1800,P,25,25,CALL,29.27,30.25,0,60.5,29.27,0.8321,0.6171,0.0209,12,0,2,-18,120,-151,56,-10,1,-1,-57,54,,-223,0,54
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,1800,1900,P,25,25,CALL,29.29,30.25,0,60.5,29.29,0.8321,0.6171,0.0209,12,0,2,-18,120,-151,56,-10,1,-1,-57,54,,-223,0,54
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,1900,2000,P,25,25,CALL,30.87,30.25,0,60.5,30.87,0.8321,0.6171,0.0209,14,0,1,-25,124,-176,77,-12,1,-1,-59,75,,-230,15.500000000000025,59.49999999999997
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,2000,2100,P,25,25,CALL,32.41,30.25,0,60.5,32.41,0.8321,0.6171,0.0209,16,0,1,-33,122,-198,102,-14,1,-1,-58,99,,-226,53.999999999999915,45.000000000000085
UTAHASSMUNPOWSY,804470.01,2002-03-08 00:00:00,2002-03-11 00:00:00,2100,2200,P,25,25,CALL,29.95,30.25,0,60.5,29.95,0.8321,0.6171,0.0209,13,0,1,-21,123,-162,64,-11,1,-1,-58,63,,-228,0,63
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,600,700,P,25,25,CALL,26.32,30.25,0,60.5,26.32,0.8321,0.6171,0.0209,8,0,1,-9,96,-102,27,-6,1,-1,-46,26,,-179,0,26
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,700,800,P,25,25,CALL,28.83,30.25,0,60.5,28.83,0.8321,0.6171,0.0209,11,0,2,-17,119,-144,51,-9,1,-1,-57,50,,-221,0,50
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,800,900,P,25,25,CALL,29.5,30.25,0,60.5,29.5,0.8321,0.6171,0.0209,12,0,1,-20,123,-154,59,-10,1,-1,-58,58,,-227,0,58
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,900,1000,P,25,25,CALL,30.6,30.25,0,60.5,30.6,0.8321,0.6171,0.0209,14,0,1,-25,125,-171,74,-12,1,-1,-60,72,,-233,8.750000000000036,63.249999999999964
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,1000,1100,P,25,25,CALL,31.49,30.25,0,60.5,31.49,0.8321,0.6171,0.0209,15,0,1,-29,125,-184,88,-13,1,-1,-60,85,,-233,30.99999999999996,54.00000000000004
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,1100,1200,P,25,25,CALL,31.55,30.25,0,60.5,31.55,0.8321,0.6171,0.0209,15,0,1,-30,125,-185,88,-13,1,-1,-60,86,,-233,32.500000000000014,53.499999999999986
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,1200,1300,P,25,25,CALL,31.27,30.25,0,60.5,31.27,0.8321,0.6171,0.0209,15,0,1,-28,126,-181,84,-13,1,-1,-60,82,,-233,25.49999999999999,56.500000000000014
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,1300,1400,P,25,25,CALL,31.28,30.25,0,60.5,31.28,0.8321,0.6171,0.0209,15,0,1,-28,126,-181,84,-13,1,-1,-60,82,,-233,25.75000000000003,56.24999999999997
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,1400,1500,P,25,25,CALL,30.85,30.25,0,60.5,30.85,0.8321,0.6171,0.0209,14,0,1,-26,126,-175,78,-12,1,-1,-60,76,,-233,15.000000000000036,60.999999999999964
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,1500,1600,P,25,25,CALL,30.51,30.25,0,60.5,30.51,0.8321,0.6171,0.0209,14,0,1,-24,125,-170,73,-12,1,-1,-60,71,,-233,6.500000000000039,64.49999999999996
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,1600,1700,P,25,25,CALL,30.01,30.25,0,60.5,30.01,0.8321,0.6171,0.0209,13,0,1,-22,124,-162,66,-11,1,-1,-59,64,,-231,0,64
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,1700,1800,P,25,25,CALL,29.27,30.25,0,60.5,29.27,0.8321,0.6171,0.0209,12,0,1,-19,122,-151,56,-10,1,-1,-58,55,,-226,0,55
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,1800,1900,P,25,25,CALL,29.29,30.25,0,60.5,29.29,0.8321,0.6171,0.0209,12,0,1,-19,122,-151,57,-10,1,-1,-58,55,,-226,0,55
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,1900,2000,P,25,25,CALL,30.87,30.25,0,60.5,30.87,0.8321,0.6171,0.0209,14,0,1,-26,126,-175,78,-12,1,-1,-60,76,,-233,15.500000000000025,60.49999999999997
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,2000,2100,P,25,25,CALL,32.41,30.25,0,60.5,32.41,0.8321,0.6171,0.0209,16,0,1,-34,123,-197,102,-14,1,-1,-59,100,,-229,53.999999999999915,46.000000000000085
UTAHASSMUNPOWSY,804470.01,2002-03-11 00:00:00,2002-03-12 00:00:00,2100,2200,P,25,25,CALL,29.95,30.25,0,60.5,29.95,0.8321,0.6171,0.0209,13,0,1,-22,124,-161,65,-11,1,-1,-59,63,,-230,0,63
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,600,700,P,25,25,CALL,26.32,30.25,0,60.5,26.32,0.8321,0.6171,0.0208,8,0,1,-9,97,-102,27,-6,1,-1,-46,26,,-180,0,26
Enron Power Tra,ding & Tra,nsmission,,,,,,,,,,Post I,D:,14208,,,,,,,,,,,,,Page:,32,,,,0,0
Option Detail R,eport,,,,,,,,,,,Report,Date:,11/06/,1,,,,,,,,,,,,,,,,,0,0
Desk: EPMI-LT-S,"W, Region:",R7A,,,,,,,,,,Run Da,te:,11/06/,1,,,,,,,,,,,,,,,,,0,0
,,,,,,,,,,,,Run Ti,me:,15:56:00,48,,,,,,,,,,,,,,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
---------------,----------,---------,---------,-----,-----,----,-------,------------,-----,-------,-------,-------,-------,-------,--------,--------,--------,-----------,-----------,---------,-------------,-------------,-------------,-------------,---------,---------,---------,---------,-------------,-----------,---------,0,0
,,Exp Dt,Date,Hr,Hr,Per,Mwh,,,PRICE,PRICE,BASIS,PRICE,Fwd,VOLAT,VOLAT,INT,Peak,Off Peak,,,,,Gas,Gas,Gas,Cross,$ Deal,$,,,0,0
Cnterparty,Deal,MM/DD/YY,MM/DD/YY,Strt,End,Typ,/hr,mwhrs,P/C,Mid,GasMid,Mid,Cntrct,Mid,Mid,GasMid,Rate,Delta,Delta,GAMMA,RHO,VEGA,THETA,DRIFT,Delta,Gamma,Gamma,Vega,Mid Val,Cash,Eta,0,0
---------------,---------,--------,--------,----,----,---,------,-----------,----,------,------,------,------,------,-------,-------,-------,----------,----------,--------,------------,------------,------------,------------,--------,--------,--------,--------,------------,----------,--------,0,0
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,700,800,P,25,25,CALL,28.83,30.25,0,60.5,28.83,0.8321,0.6171,0.0208,11,0,2,-17,120,-144,51,-9,1,-1,-57,50,,-222,0,50
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,800,900,P,25,25,CALL,29.5,30.25,0,60.5,29.5,0.8321,0.6171,0.0208,12,0,1,-20,123,-154,59,-10,1,-1,-59,58,,-228,0,58
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,900,1000,P,25,25,CALL,30.6,30.25,0,60.5,30.6,0.8321,0.6171,0.0208,14,0,1,-25,126,-171,74,-12,1,-1,-60,73,,-234,8.750000000000036,64.24999999999997
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,1000,1100,P,25,25,CALL,31.49,30.25,0,60.5,31.49,0.8321,0.6171,0.0208,15,0,1,-30,126,-184,88,-13,1,-1,-60,86,,-234,30.99999999999996,55.00000000000004
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,1100,1200,P,25,25,CALL,31.55,30.25,0,60.5,31.55,0.8321,0.6171,0.0208,15,0,1,-30,126,-185,89,-13,1,-1,-60,87,,-234,32.500000000000014,54.499999999999986
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,1200,1300,P,25,25,CALL,31.27,30.25,0,60.5,31.27,0.8321,0.6171,0.0208,15,0,1,-28,126,-181,84,-13,1,-1,-60,82,,-234,25.49999999999999,56.500000000000014
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,1300,1400,P,25,25,CALL,31.28,30.25,0,60.5,31.28,0.8321,0.6171,0.0208,15,0,1,-28,126,-181,84,-13,1,-1,-60,82,,-234,25.75000000000003,56.24999999999997
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,1400,1500,P,25,25,CALL,30.85,30.25,0,60.5,30.85,0.8321,0.6171,0.0208,14,0,1,-26,126,-175,78,-12,1,-1,-60,76,,-234,15.000000000000036,60.999999999999964
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,1500,1600,P,25,25,CALL,30.51,30.25,0,60.5,30.51,0.8321,0.6171,0.0208,14,0,1,-25,126,-170,73,-12,1,-1,-60,71,,-233,6.500000000000039,64.49999999999996
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,1600,1700,P,25,25,CALL,30.01,30.25,0,60.5,30.01,0.8321,0.6171,0.0208,13,0,1,-22,125,-162,66,-11,1,-1,-59,64,,-232,0,64
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,1700,1800,P,25,25,CALL,29.27,30.25,0,60.5,29.27,0.8321,0.6171,0.0208,12,0,1,-19,122,-151,57,-10,1,-1,-58,55,,-226,0,55
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,1800,1900,P,25,25,CALL,29.29,30.25,0,60.5,29.29,0.8321,0.6171,0.0208,12,0,1,-19,122,-151,57,-10,1,-1,-58,55,,-227,0,55
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,1900,2000,P,25,25,CALL,30.87,30.25,0,60.5,30.87,0.8321,0.6171,0.0208,14,0,1,-26,126,-175,78,-12,1,-1,-60,76,,-234,15.500000000000025,60.49999999999997
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,2000,2100,P,25,25,CALL,32.41,30.25,0,60.5,32.41,0.8321,0.6171,0.0208,16,0,1,-35,124,-197,103,-14,1,-1,-59,100,,-230,53.999999999999915,46.000000000000085
UTAHASSMUNPOWSY,804470.01,2002-03-12 00:00:00,2002-03-13 00:00:00,2100,2200,P,25,25,CALL,29.95,30.25,0,60.5,29.95,0.8321,0.6171,0.0208,13,0,1,-22,125,-161,65,-11,1,-1,-59,64,,-231,0,64
UTAHASSMUNPOWSY,804470.01,2002-03-13 00:00:00,2002-03-14 00:00:00,600,700,P,25,25,CALL,26.32,30.25,0,60.5,26.32,0.8321,0.6171,0.0208,8,0,1,-9,97,-102,27,-6,1,-1,-46,26,,-181,0,26
UTAHASSMUNPOWSY,804470.01,2002-03-13 00:00:00,2002-03-14 00:00:00,700,800,P,25,25,CALL,28.83,30.25,0,60.5,28.83,0.8321,0.6171,0.0208,11,0,2,-17,120,-143,52,-9,1,-1,-57,50,,-223,0,50
UTAHASSMUNPOWSY,804470.01,2002-03-13 00:00:00,2002-03-14 00:00:00,800,900,P,25,25,CALL,29.5,30.25,0,60.5,29.5,0.8321,0.6171,0.0208,12,0,1,-20,123,-154,60,-10,1,-1,-59,58,,-229,0,58
UTAHASSMUNPOWSY,804470.01,2002-03-13 00:00:00,2002-03-14 00:00:00,900,1000,P,25,25,CALL,30.6,30.25,0,60.5,30.6,0.8321,0.6171,0.0208,14,0,1,-25,126,-171,75,-12,1,-1,-60,73,,-235,8.750000000000036,64.24999999999997
UTAHASSMUNPOWSY,804470.01,2002-03-13 00:00:00,2002-03-14 00:00:00,1000,1100,P,25,25,CALL,31.49,30.25,0,60.5,31.49,0.8321,0.6171,0.0208,15,0,1,-30,126,-184,88,-13,1,-1,-60,86,,-235,30.99999999999996,55.00000000000004
UTAHASSMUNPOWSY,804470.01,2002-03-13 00:00:00,2002-03-14 00:00:00,1100,1200,P,25,25,CALL,31.55,30.25,0,60.5,31.55,0.8321,0.6171,0.0208,15,0,1,-30,126,-185,89,-13,1,-1,-60,87,,-234,32.500000000000014,54.499999999999986
UTAHASSMUNPOWSY,804470.01,2002-03-13 00:00:00,2002-03-14 00:00:00,1200,1300,P,25,25,CALL,31.27,30.25,0,60.5,31.27,0.8321,0.6171,0.0208,15,0,1,-29,127,-181,85,-13,1,-1,-60,83,,-235,25.49999999999999,57.500000000000014
UTAHASSMUNPOWSY,804470.01,2002-03-13 00:00:00,2002-03-14 00:00:00,1300,1400,P,25,25,CALL,31.28,30.25,0,60.5,31.28,0.8321,0.6171,0.0208,15,0,1,-29,127,-181,85,-13,1,-1,-60,83,,-235,25.75000000000003,57.24999999999997
UTAHASSMUNPOWSY,804470.01,2002-03-13 00:00:00,2002-03-14 00:00:00,1400,1500,P,25,25,CALL,30.85,30.25,0,60.5,30.85,0.8321,0.6171,0.0208,14,0,1,-27,127,-175,78,-12,1,-1,-60,76,,-235,15.000000000000036,60.999999999999964
UTAHASSMUNPOWSY,804470.01,2002-03-13 00:00:00,2002-03-14 00:00:00,1500,1600,P,25,25,CALL,30.51,30.25,0,60.5,30.51,0.8321,0.6171,0.0208,14,0,1,-25,126,-170,73,-12,1,-1,-60,72,,-234,6.500000000000039,65.49999999999996
UTAHASSMUNPOWSY,804470.01,2002-03-13 00:00:00,2002-03-14 00:00:00,1600,1700,P,25,25,CALL,30.01,30.25,0,60.5,30.01,0.8321,0.6171,0.0208,13,0,1,-23,125,-162,66,-11,1,-1,-60,65,,-232,0,65
UTAHASSMUNPOWSY,804470.01,2002-03-13 00:00:00,2002-03-14 00:00:00,1700,1800,P,25,25,CALL,29.27,30.25,0,60.5,29.27,0.8321,0.6171,0.0208,12,0,1,-19,122,-151,57,-10,1,-1,-58,55,,-227,0,55
UTAHASSMUNPOWSY,804470.01,2002-03-13 00:00:00,2002-03-14 00:00:00,1800,1900,P,25,25,CALL,29.29,30.25,0,60.5,29.29,0.8321,0.6171,0.0208,12,0,1,-19,123,-151,57,-10,1,-1,-58,56,,-227,0,56
UTAHASSMUNPOWSY,804470.01,2002-03-13 00:00:00,2002-03-14 00:00:00,1900,2000,P,25,25,CALL,30.87,30.25,0,60.5,30.87,0.8321,0.6171,0.0208,14,0,1,-27,127,-175,79,-12,1,-1,-60,77,,-235,15.500000000000025,61.49999999999997
UTAHASSMUNPOWSY,804470.01,2002-03-13 00:00:00,2002-03-14 00:00:00,2000,2100,P,25,25,CALL,32.41,30.25,0,60.5,32.41,0.8321,0.6171,0.0208,16,0,1,-35,124,-197,103,-14,1,-1,-59,100,,-231,53.999999999999915,46.000000000000085
