College,Campus,CIP,State Title,Award Type,Number of Terms,Credit Hours,Number of Weeks,ITSO,Local Name
12,,0101050200,AGRICULTURAL SUPPLIES AND SERVICES TECHNOLOGY,AAS,4.5,70,72,03 02 11 03,AGRIBUSINESS TECHNOLOGY
12,,0101050200,AGRICULTURAL SUPPLIES AND SERVICES TECHNOLOGY,AAS1,4.5,73,72,03 02 11 03,AGRICULTURE
12,,0101050200,AGRICULTURAL SUPPLIES AND SERVICES TECHNOLOGY,Dipl2,2,36,32,03 02 11 03,AGRICULTURE
12,,1002030200,RECORDING ARTS TECHNOLOGY/TECHNICIAN,AAS,4,65,64,03 02 11 03,AUDIO ENGINEERING TECHNICIAN
12,,1002030200,RECORDING ARTS TECHNOLOGY/TECHNICIAN,Dipl1,2,32,32,03 02 11 03,AUDIO PRODUCTION ASSISTANT
12,,1003030200,DESKTOP PUBLISHING & DIGITAL IMAGING DESIGN TECHNO,AAS,4.5,67,72,03 02 11 03,Graphic Design
12,,1003030200,DESKTOP PUBLISHING & DIGITAL IMAGING DESIGN TECHNO,Cert1,2.5,16,40,03 02 11 03,Visual Design
12,,1003040200,"ANIMATION, INTERACTIVE, AND VIDEO GRAPHICS TECHNO",AAS,4,65,64,03 02 11 03,Video Game Design - Artistic Track
12,,1003040200,"ANIMATION, INTERACTIVE, AND VIDEO GRAPHICS TECHNO",AAS1,4,68,64,03 02 11 03,Video Game Design - Scripting Track
12,,1003040200,"ANIMATION, INTERACTIVE, AND VIDEO GRAPHICS TECHNO",Cert1,1,12,16,03 02 11 03,Video Game Audio Production
12,,1003040200,"ANIMATION, INTERACTIVE, AND VIDEO GRAPHICS TECHNO",Cert2,1,15,16,03 02 11 03,Animation Certificate
12,,1102020200,COMPUTER PROGRAM. SPECI. APPLICA. TECHNOLOGY,AAS,4.5,67,72,03 02 11 03,COMPUTER PROGRAMMER
12,,1108010200,WEB PAGE/DIG./MULTIMEDIA INFO. RESR. DESIGN TECHNO,AAS,4.5,67,72,03 02 11 03,WEB DESIGN
12,,1110990200,COMPUTER AND INFORMATION SYSTEMS TECHNOLOGY,AAS,4.5,68,72,03 02 11 03,Cyber Crime Investigation
12,,1110990200,COMPUTER AND INFORMATION SYSTEMS TECHNOLOGY,Cert2,1,19,16,03 02 11 03,Network Security
12,,1110990200,COMPUTER AND INFORMATION SYSTEMS TECHNOLOGY,Cert3,1,16,16,03 02 11 03,Data Recovery
12,,1110990200,COMPUTER AND INFORMATION SYSTEMS TECHNOLOGY,Dipl1,2,32,32,03 02 11 03,Computer Forensics Specialist
12,,1315011000,PARAEDUCATOR,Cert,1,6,16,03 03 11 03,PARAEDUCATOR PREPARATION
12,,1501010200,ARCHITECTURAL ENGINEERING TECHNOLOGY,AAS,4.5,65,72,03 02 11 03,ARCH-CONSTRUCTION ENGINEERING TECH
12,,1503050200,TELECOMMUNICATIONS TECHNOLOGY,AAS,5.5,68,88,03 02 11 03,Electronics Systems Technology
12,,1503050200,TELECOMMUNICATIONS TECHNOLOGY,Cert1,1,19,16,03 02 11 03,Smart Home Technology Specialist
12,,1504010200,BIOMEDICAL TECHNOLOGY,AAS,4.5,77,72,03 02 11 03,BIOMEDICAL ELECTRONICS ENGINEERING TECHNOLOGY
12,,1504010200,BIOMEDICAL TECHNOLOGY,Cert1,0.5,7,8,03 02 11 03,BIOMEDICAL TECHNOLOGY CERT1
12,,1505030200,ENERGY MANAGEMENT AND SYSTEMS TECHNOLOGY/TECHNICIAN,AAS,4.5,66,72,03 02 11 03,Wind Energy Technician
12,,1505030200,ENERGY MANAGEMENT AND SYSTEMS TECHNOLOGY/TECHNICIAN,Cert2,1,12,16,03 02 11 03,Wind Site Assessment Specialist
12,,1505030200,ENERGY MANAGEMENT AND SYSTEMS TECHNOLOGY/TECHNICIAN,Dipl1,2.5,41,40,03 02 11 03,Wind Turbine Maintenance Specialist
12,,1513060200,MECHANICAL DRAFTING/CAD/CADD TECHNOLOGY,AAS,4.5,71,72,03 02 11 03,Mechanical Engineering Technology
12,,1907090100,CHILD CARE ASSISTANT,Dipl,2,32,32,03 02 11 03,CHILD CARE DEVELOPMENT
12,,1907090200,CHILD CARE MANAGEMENT,AAS,4,64,64,03 02 11 03,CHILDCARE SUPERVISION AND MANGEMENT
12,,1907090200,CHILD CARE MANAGEMENT,CERT1,1,12,16,03 02 11 03,CHILDCARE DEVELOPMENT ASSISTANT - PRESCHOOL
12,,1907090200,CHILD CARE MANAGEMENT,CERT2,1,12,16,03 02 11 03,CHILDCARE DEVELOPMENT ASSISTANT - INFANT/TODDLER
12,,2203010200,LEGAL ADMINISTRATIVE  ASSISTANT  MANAGEMENT,AAS,4.5,71,72,03 02 11 03,ADMINISTRATIVE ASSISTANT - LEGAL
12,,2203010200,LEGAL ADMINISTRATIVE  ASSISTANT  MANAGEMENT,Dipl1,2.5,45,40,03 02 11 03,LEGAL SECRETARY
12,,2203020200,LEGAL ASSISTANT/PARALEGAL MANAGEMENT,AAS,5.5,64,88,03 02 11 03,Paralegal/Legal Assistant
12,,2203020200,LEGAL ASSISTANT/PARALEGAL MANAGEMENT,Cert,2,20,32,03 02 11 03,Legal Office Aide
12,,2612010200,BIOTECHNOLOGY,ASCO,4.5,69,72,03 06 11 03,BIOTECHNOLOGY
12,,2612010200,BIOTECHNOLOGY,Dipl1,2.5,40,40,03 06 11 03,BIOTECHNOLOGY
12,,3099991200,MULTIINTERDISCIPLINARY TECHNICAL STUDIES,AAS,4,64,64,03 02 11 03,TECHNICAL STUDIES
12,,3099991200,MULTIINTERDISCIPLINARY TECHNICAL STUDIES,Dipl1,2,30,32,03 02 11 03,TECHNICAL STUDIES
12,,3401030100,PERSONAL HEALTH IMPROVEMENT AND MAINTENANCE,Cert1,1.5,17,24,03 02 11 03,CERTIFIED PERSONAL TRAINER
12,,3401030100,PERSONAL HEALTH IMPROVEMENT AND MAINTENANCE,Dipl,2,31,32,03 02 11 03,CERTIFIED PERSONAL TRAINER
12,,4301070200,CRIMINAL JUSTICE/POLICE SCIENCE TECHNOLOGY,AAS,4,71,64,03 02 11 03,POLICE SCIENCE TECHNOLOGY
12,,4301070200,CRIMINAL JUSTICE/POLICE SCIENCE TECHNOLOGY,AAS1,4,65,64,03 02 11 03,POLICE SCIENCE - FORENSICS INVESTIGATION
12,,4301070200,CRIMINAL JUSTICE/POLICE SCIENCE TECHNOLOGY,AAS2,4,69,64,03 02 11 03,POLICE SCIENCE - CORRECTIONS
12,,4301070200,CRIMINAL JUSTICE/POLICE SCIENCE TECHNOLOGY,Cert3,0.5,2,8,03 02 11 03,Emergency Medical Responder
12,,4301120200,SECURITY SERVICE-HOMELAND TERRORISM TECHNOLOGY,AAS,4,64,64,03 02 11 03,EMERGENCY AND DISASTER MANAGEMENT
12,,4301120200,SECURITY SERVICE-HOMELAND TERRORISM TECHNOLOGY,AAS1,4,66,64,03 02 11 03,TECHNICAL EMERGENCY & DISASTER MANAGEMENT
12,,4301120200,SECURITY SERVICE-HOMELAND TERRORISM TECHNOLOGY,Cert3,2,15,32,03 02 11 03,EMERGENCY MANAGER BASIC SKILLS
12,,4301120200,SECURITY SERVICE-HOMELAND TERRORISM TECHNOLOGY,Cert4,2,15,32,03 02 11 03,EMERGENCY PLANNING
12,,4301120200,SECURITY SERVICE-HOMELAND TERRORISM TECHNOLOGY,Cert5,2,9,32,03 02 11 03,EMERGENCY DISASTER
12,,4301120200,SECURITY SERVICE-HOMELAND TERRORISM TECHNOLOGY,Dipl2,2.5,33,40,03 02 11 03,EMERGENCY & DISASTER MANAGEMENT
12,,4302030200,FIRE SCIENCE/FIREFIGHTING TECHNOLOGY,AAS,4,65,64,03 02 11 03,FIRE SCIENCE
12,,4302030200,FIRE SCIENCE/FIREFIGHTING TECHNOLOGY,Cert2,1,18,16,03 02 11 03,FIRE SCIENCE
12,,4302030200,FIRE SCIENCE/FIREFIGHTING TECHNOLOGY,Dipl1,2,32,32,03 02 11 03,FIRE SCIENCE
12,,4602010100,CARPENTRY TECHNICIAN,Cert1,1,7,16,03 02 11 03,CONCRETE SPECIALISTS
12,,4602010100,CARPENTRY TECHNICIAN,Cert2,1,3.5,16,03 02 11 03,DRYWALL
12,,4602010100,CARPENTRY TECHNICIAN,Cert3,1,9,16,03 02 11 03,INTERIOR FINISHING
12,,4602010100,CARPENTRY TECHNICIAN,Cert4,1,11,16,03 02 11 03,WALL FRAMING AND ROOFING
12,,4602010100,CARPENTRY TECHNICIAN,Cert5,1,15.5,16,03 02 11 03,CARPENTRY
12,,4602010100,CARPENTRY TECHNICIAN,Dipl,2,35,32,03 02 11 03,CONSTRUCTION
12,,4603020100,ELECTRICAL TECHNICIAN,Dipl,2.5,39,40,03 02 11 03,ELECTRICIAN
12,,4604010100,PROPERTY/BUILDING MAINTENANCE TECHNICIAN,Cert1,1,13,16,03 02 11 03,CUSTODIAN/HOUSEKEEPER
12,,4604010100,PROPERTY/BUILDING MAINTENANCE TECHNICIAN,Cert2,1,13,16,03 02 11 03,BUILDING REPAIR
12,,4604010100,PROPERTY/BUILDING MAINTENANCE TECHNICIAN,Dipl,2.5,33,40,03 02 11 03,ENVIRONMENTAL SERVICES TECHNICIAN
12,,4702010100,HEATING/AC/VENTILATION/REFRIG. MAINTEN. TECHNI.,Cert1,1,12,16,03 02 11 03,HEATING
12,,4702010100,HEATING/AC/VENTILATION/REFRIG. MAINTEN. TECHNI.,Cert2,1,12,16,03 02 11 03,AIR CONDITIONING
12,,4702010100,HEATING/AC/VENTILATION/REFRIG. MAINTEN. TECHNI.,Dipl,3,44,48,03 02 11 03,"AIR CONDITIONING, HEATING AND REFRIGERATION"
12,,4703030100,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNICIAN,Cert1,1,13,16,03 02 11 03,MECHANCIAL MAINTENANCE TECHNICIAN
12,,4703030100,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNICIAN,Cert2,0.5,6,8,03 02 11 03,MACHINE OPERATIONS
12,,4703030100,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNICIAN,Cert3,0.5,15,8,03 02 11 03,ELECTRICAL MAINTENANCE TECHNICIAN
12,,4703030100,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNICIAN,Cert4,0.5,9,8,03 02 11 03,COMPUTER NUMERIC CONTROL OPERATOR (CNC)
12,,4703030100,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNICIAN,Cert5,1,7,16,03 02 11 03,Boiler Operator
12,,4703030100,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNICIAN,Cert6,1,14,16,03 02 11 03,Boiler Technician
12,,4703030100,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNICIAN,Cert7,1,14.5,16,03 02 11 03,Renewable Fuels Technician
12,,4703030100,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNICIAN,Dipl,2,34,32,03 02 11 03,INDUSTRIAL PLANT TECHNOLOGY
12,,4703030200,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNOLOGY,AAS,4.5,67,72,03 02 11 03,ROBOTICS AND AUTOMATION
12,,4703030200,INDUSTRIAL EQUIPMENT MAINTENANCE TECHNOLOGY,Dipl1,2,33,32,03 02 11 03,ENERGY TECHNICIAN
12,,4704040200,MUSICAL INSTRUMENT FABRICATION & REPAIR TECHNOLOGY,AAS,5,64,80,03 02 11 03,Band Instrument Repair
12,,4704040200,MUSICAL INSTRUMENT FABRICATION & REPAIR TECHNOLOGY,Cert1,1,5,16,03 02 11 03,Electronic Musical Instrument Repair
12,,4706030200,AUTOMOTIVE COLLISION TECHNOLOGY,AAS,4,64,64,03 02 11 03,AUTO COLLISION REPAIR TECHNOLOGY
12,,4706030200,AUTOMOTIVE COLLISION TECHNOLOGY,Cert4,1,12,16,03 02 11 03,AUTOMOTIVE PAINTING
12,,4706030200,AUTOMOTIVE COLLISION TECHNOLOGY,Cert5,1,12,16,03 02 11 03,AUTO BODY PROCEDURES
12,,4706030200,AUTOMOTIVE COLLISION TECHNOLOGY,Dipl1,2,31,32,03 02 11 03,AUTO BODY STRUCTURAL REPAIR
12,,4706030200,AUTOMOTIVE COLLISION TECHNOLOGY,Dipl2,2,30,32,03 02 11 03,AUTO BODY REFINISHING
12,,4706030200,AUTOMOTIVE COLLISION TECHNOLOGY,Dipl3,2,30,32,03 02 11 03,AUTO BODY REPAIR
12,,4706040200,AUTOMOTIVE TECHNOLOGY,AAS,4.5,64,72,03 02 11 03,AUTOMOTIVE TECHNOLOGY
12,,4706040200,AUTOMOTIVE TECHNOLOGY,Cert2,1,12,16,03 02 11 03,AUTOMOTIVE ELECTRICAL
12,,4706040200,AUTOMOTIVE TECHNOLOGY,Cert3,1,10,16,03 02 11 03,AUTOMOTIVE DRIVE TRAIN
12,,4706040200,AUTOMOTIVE TECHNOLOGY,Dipl1,3,35,48,03 02 11 03,AUTO MECHANIC
12,,4706110200,MOTORCYCLE TECHNOLOGY,AAS,4.5,66,72,03 02 11 03,Motorcycle Power Sports Technology
12,,4706110200,MOTORCYCLE TECHNOLOGY,Cert1,1,6,16,03 02 11 03,Small Engine Mechanic
12,,4805080100,WELDING TECHNICIAN,Cert2,1,15,16,03 02 11 03,INDUSTRIAL WELDING
12,,4805080100,WELDING TECHNICIAN,Dipl,2.5,37,40,03 02 11 03,ADVANCED WELDING
12,,4805080100,WELDING TECHNICIAN,Dipl1,2,30,32,03 02 11 03,QUALIFIED WELDING
12,,5004060100,COMMERCIAL PHOTOGRAPHY TECHNICIAN,Dipl,2,33,32,03 02 11 03,PROFESSIONAL PHOTOGRAPHY TECHNICIAN
12,,5004060200,COMMERCIAL PHOTOGRAPHY,AAS,4,66,64,03 02 11 03,PROFESSIONAL PHOTOGRAPHY
12,,5004080200,INTERIOR DESIGN MANAGEMENT,AAS,4,67,64,03 02 11 03,Interior Design
12,,5004080200,INTERIOR DESIGN MANAGEMENT,Cert2,1,11,16,03 02 11 03,Facilities Design
12,,5004080200,INTERIOR DESIGN MANAGEMENT,Cert3,1,6,16,03 02 11 03,Textile Design
12,,5004080200,INTERIOR DESIGN MANAGEMENT,Cert4,1,6,16,03 02 11 03,Residential Construction Design
12,,5004080200,INTERIOR DESIGN MANAGEMENT,Cert5,1,6,16,03 02 11 03,Lighting Design
12,,5004080200,INTERIOR DESIGN MANAGEMENT,Dipl1,2,32,32,03 02 11 03,Residential and Retail Design Assistant
12,,5006020200,CINEMATOGRAPHY AND FILM/VIDEO PRODUCTION,AAS,4.5,67,72,03 02 11 03,Independent Filmmaking
12,,5106010100,DENTAL ASSISTANT,Dipl,2,34,32,03 02 11 03,DENTAL ASSISTING
12,,5106020200,DENTAL HYGIENE,AAS,4,68,64,03 02 11 03,DENTAL HYGIENE
12,,5107050200,MEDICAL OFFICE MANAGEMENT,AAS,5.5,40,88,03 12 11 03,HEALTH OFFICE COORDINATOR
12,,5107160200,MEDICAL ADMINISTRATIVE ASSISTANT MANAGEMENT,AAS,4.5,71,72,03 02 11 03,ADMINISTRATIVE ASSISTANT - MEDICAL
12,,5107160200,MEDICAL ADMINISTRATIVE ASSISTANT MANAGEMENT,Dipl1,2.5,45,40,03 02 11 03,MEDICAL SECRETARY
12,,5107160200,MEDICAL ADMINISTRATIVE ASSISTANT MANAGEMENT,Dipl2,2.5,44,40,03 02 11 03,MEDICAL CODING SPECIALIST
12,,5107160200,MEDICAL ADMINISTRATIVE ASSISTANT MANAGEMENT,Dipl3,2.5,41,40,03 02 11 03,MEDICAL TRANSCRIPTIONIST
12,,5108010100,MEDICAL ASSISTANT,Dipl,3,47,48,03 02 11 03,MEDICAL ASSISTANT
12,,5108050100,PHARMACY TECHNICIAN,Cert1,0.5,7,8,03 02 11 03,PHARMACY TECHNICIAN
12,,5108050100,PHARMACY TECHNICIAN,Dipl,2,32,32,03 02 11 03,PHARMACY TECHNICIAN
12,,5108060200,PHYSICAL THERAPIST ASSISTANT,AAS,5.5,75,88,03 32 11 03,PHYSICAL THERAPY ASSISTANT
12,,5108080100,VETERINARY/ANIMAL HEALTH ASSISTANT TECHNICIAN,Dipl,2.5,38,40,03 02 11 03,VETERINARY ASSISTANT
12,,5109042000,EMERGENCY MEDICAL TECHNICIAN - BASIC,Cert,1,7,16,03 03 11 03,Emergency Medical Technician
12,,5109044200,EMERGENCY MEDICAL TECHNOLOGY PARAMEDIC - DEGREE,AAS,4,64,64,03 02 11 03,EMERGENCY MEDICAL SERVICES - PARAMEDIC
12,,5109046200,PARAMEDIC SPECIALIST,AAS,4,66,64,03 02 11 03,EMERGENCY MEDICAL SERVICES - PARAMEDIC
12,,5109046200,PARAMEDIC SPECIALIST,Dipl1,2.5,42,40,03 02 11 03,PARAMEDIC
12,,5109090200,SURGICAL TECHNOLOGY,AAS,4,65,64,03 02 11 03,SURGICAL TECHNOLOGY
12,,5109090200,SURGICAL TECHNOLOGY,Dipl1,2,38,32,03 02 11 03,SURGICAL TECHNOLOGY
12,,5110040200,CLINICAL/MEDICAL LABORATORY TECHNOLOGY,AAS,5.5,74,88,03 32 11 03,MEDICAL LABORATORY TECHNICIAN
12,,5138010200,REGISTERED NURSING/REGISTERED NURSE,AAS,5,72,80,03 12 11 03,ASSOCIATE DEGREE NURSING
12,,5139010100,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING,Dipl,2,35,32,03 02 11 03,PRACTICAL NURSING
12,,5139021000,NURSING ASSISTANT/AIDE AND PATIENT CARE ASSISTANT/AIDE,Cert,0.5,42,8,03 07 11 03,SKILL ENHANCEMENT
12,,5139021000,NURSING ASSISTANT/AIDE AND PATIENT CARE ASSISTANT/AIDE,Cert1,0.5,3,8,03 07 11 03,SUPERVISION AND MANAGEMENT IN HEALTHCARE
12,,5139021000,NURSING ASSISTANT/AIDE AND PATIENT CARE ASSISTANT/AIDE,Cert2,0.5,2,8,03 07 11 03,IV THERAPY CONCEPTS AND REVIEW
12,,5139021000,NURSING ASSISTANT/AIDE AND PATIENT CARE ASSISTANT/AIDE,Cert3,0.5,4,8,03 07 11 03,NURSING ASSISTANT
12,,5139021000,NURSING ASSISTANT/AIDE AND PATIENT CARE ASSISTANT/AIDE,Cert4,0.5,7,8,03 07 11 03,MEDICATION AIDE
12,,5139021000,NURSING ASSISTANT/AIDE AND PATIENT CARE ASSISTANT/AIDE,Cert5,0.5,5,8,03 07 11 03,HOME CARE AIDE
12,,5202990200,BUSINESS ADM./MANAGEMENT/OPERATION TECHNOLOGY,ASCO,4,65,64,03 06 11 03,BUSINESS ADMINISTRATION - ASCO
12,,5203010200,ACCOUNTING MANAGEMENT,AAS,4.5,68,72,03 02 11 03,ACCOUNTING SPECIALIST
12,,5203020100,ACCOUNTING AND BOOKKEEPING SPECIALIST,Cert1,1.5,13,24,03 02 11 03,PAYROLL CLERK
12,,5203020100,ACCOUNTING AND BOOKKEEPING SPECIALIST,Cert2,2.5,20,40,03 02 11 03,COST ACCOUNTING
12,,5203020100,ACCOUNTING AND BOOKKEEPING SPECIALIST,Dipl,2.5,41,40,03 02 11 03,ACCOUNTING
12,,5203021100,BOOKKEEPER SPECIALIST,Dipl,2.5,42,40,03 02 11 03,Bookkeeping and Office Support
12,,5204010200,ADMINISTRATIVE SPECIALIST MANAGEMENT,AAS,4.5,69,72,03 02 11 03,Administrative Office Management
12,,5204010200,ADMINISTRATIVE SPECIALIST MANAGEMENT,Cert2,1.5,18,24,03 02 11 03,Office Assistant
12,,5204010200,ADMINISTRATIVE SPECIALIST MANAGEMENT,Cert3,1.5,17,24,03 02 11 03,Microsoft Office Professional
12,,5204010200,ADMINISTRATIVE SPECIALIST MANAGEMENT,Dipl1,3,48,48,03 02 11 03,Administrative Office Support
12,,5204070200,BUSINESS/OFFICE AUTOMATION/DATA ENTRY MANAGEMENT,AAS,4.5,70,72,03 02 11 03,Networking Administration and Security
12,,5204070200,BUSINESS/OFFICE AUTOMATION/DATA ENTRY MANAGEMENT,Cert2,1,21,16,03 02 11 03,Microsoft Certified IT Professional
12,,5204070200,BUSINESS/OFFICE AUTOMATION/DATA ENTRY MANAGEMENT,Cert3,1,15,16,03 02 11 03,Microsoft Certified Technology Specialist
12,,5204070200,BUSINESS/OFFICE AUTOMATION/DATA ENTRY MANAGEMENT,Cert4,2,21,32,03 02 11 03,CCNA - CISCO Certified Network Associate
12,,5204070200,BUSINESS/OFFICE AUTOMATION/DATA ENTRY MANAGEMENT,Cert5,1,12,16,03 02 11 03,A+ Certificate
12,,5204070200,BUSINESS/OFFICE AUTOMATION/DATA ENTRY MANAGEMENT,Dipl1,2,34,32,03 02 11 03,LAN Technician
12,,5208010200,FINANCIAL MANAGEMENT,AAS,4.5,68,72,03 02 11 03,FINANCIAL SERVICES
12,,5210010200,HUMAN RESOURCES MANAGEMENT,AAS,4.5,67,72,03 02 11 03,HUMAN RESOURCES MANAGEMENT
12,,5210010200,HUMAN RESOURCES MANAGEMENT,Cert2,2,24,32,03 02 11 03,HUMAN RESOURCE TECHNICIAN
12,,5210010200,HUMAN RESOURCES MANAGEMENT,Dipl1,2,31,32,03 02 11 03,HUMAN RESOURCES
12,,5218010200,"SALES, DISTRIBUTION, AND MARKETING MANAGEMENT",AAS,4.5,68,72,03 02 11 03,Marketing Management
12,,5218010200,"SALES, DISTRIBUTION, AND MARKETING MANAGEMENT",Cert1,2,12,32,03 02 11 03,Marketing
12,,5218030100,RETAILING AND RETAIL SPECIALIST,Cert2,1,12,16,03 02 11 03,Entrepreneurship
12,,5218030100,RETAILING AND RETAIL SPECIALIST,Dipl,2.5,38,40,03 02 11 03,Retail Marketing
12,,5218030100,RETAILING AND RETAIL SPECIALIST,Dipl1,2.5,38,40,03 02 11 03,Entrepreneurship
12,,5299990200,"BUSINESS, MNGT, MKTG, & RELATED SUPPORT SVCS,OTHER",ASCO,4.5,64,72,03 06 11 03,Arts Management
13,,0101020200,AGRICULTURAL BUSINESS OPERATIONS TECHNOLOGY,AAS,5,73,80,03 02 11 03,AGRIBUSINESS TECHNOLOGY
13,,0106050200,LANDSCAPING AND GROUNDS KEEPING TECHNOLOGY,AAS,4.5,72,72,03 02 11 03,TURF AND LANDSCAPE MANAGEMENT
13,,1002020200,RADIO AND TELEVISION BROADCASTING TECHNOLOGY,AAS,4,67,64,03 02 11 03,APPLIED ELECTRONIC MEDIA STUDIES: RADIO BROADCASTING PERFORMANCE AND PRODUCTION
13,,1002020200,RADIO AND TELEVISION BROADCASTING TECHNOLOGY,AAS1,4,61,64,03 02 11 03,APPLIED ELECTRONIC MEDIA STUDIES: MEDIA PRODUCTION
13,,1002020200,RADIO AND TELEVISION BROADCASTING TECHNOLOGY,AAS2,4,64,64,03 02 11 03,APPLIED ELECTRONIC MEDIA STUDIES: SPORTS MEDIA TECHNOLOGY
13,,1002020200,RADIO AND TELEVISION BROADCASTING TECHNOLOGY,AAS3,4,64,64,03 02 11 03,"APPLIED ELECTRONIC MEDIA STUDIES: RADIO BROADCASTING PROMOTIONS, SALES AND WEB"
13,,1003010200,GRAPHIC COMMUNICATIONS TECHNOLOGY,AAS,4,66,64,03 02 11 03,GRAPHIC COMMUNICATIONS
13,,1102020200,COMPUTER PROGRAM. SPECI. APPLICA. TECHNOLOGY,AAS,4,72,64,03 02 11 03,APPLICATION AND WEB PROGRAMMING
13,,1110990200,COMPUTER AND INFORMATION SYSTEMS TECHNOLOGY,AAS1,4,72,64,03 02 11 03,NETWORK AND SYSTEM ADMINISTRATION
13,,1110990200,COMPUTER AND INFORMATION SYSTEMS TECHNOLOGY,Cert2,2,30,32,03 02 11 03,DESKTOP SUPPORT CERTIFICATE
13,,1199990200,"COMPUTER, INFO. SCIENCES, AND SUPPORT SRVS TECHNO",AAS,4,72,64,03 02 11 03,DATA CENTER SUPPORT
13,,1205070200,FOOD SERVICE MANAGEMENT,AAS,4.5,76,72,03 02 11 03,CULINARY ARTS  RESTAURANT & HOSPITALITY MNGMNT
13,,1205070200,FOOD SERVICE MANAGEMENT,Dipl1,2.5,38,40,03 02 11 03,CULINARY ARTS
13,,1502010200,CIVIL ENGINEERING TECHNOLOGY,AAS,4,71,64,03 02 11 03,CIVIL AND CONSTRUCTION ENGINEERING TECHNOLOGY
13,,1503030200,ELECTRONICS ENGINEERING TECHNOLOGY,AAS,4,67,64,03 02 11 03,ELECTRONIC ENGINEERING TECHNOLOGY
13,,1503030200,ELECTRONICS ENGINEERING TECHNOLOGY,AAS1,4,62,64,03 02 11 03,INDUSTRIAL ELECTRONIC CONTROLS TECHNICIAN OPTION
13,,1503030200,ELECTRONICS ENGINEERING TECHNOLOGY,Cert2,1,15,16,03 02 11 03,ELECTRICAL MAINTENANCE
13,,1503030200,ELECTRONICS ENGINEERING TECHNOLOGY,Dipl3,2,33,32,03 02 11 03,ELECTRICAL MAINTENANCE SPECIALIST
13,,1505031200,SUSTAINABLE ENERGY SYSTEMS TECHNOLOGY,AAS,4.5,65,72,03 02 11 03,SUSTAINABLE ENERGY SYSTEMS TECHNOLOGY
13,,1513020200,CAD/CADD Drafting and/or Design Technology/Technician,AAS,4.5,69,72,03 02 11 03,Design Technology
13,,1513030200,ARCHITECTURAL DRAFTING/CAD/CADD TECHNOLOGY,AAS,4,71,64,03 02 11 03,ARCHITECTURAL ENGINEERING TECHNOLOGY
13,,1616030200,SIGN LANGUAGE INTERPRETATION/TRANSLATION TECHNO.,AAS,5.5,84,88,03 02 11 03,SIGN LANGUAGE INTERPRETING
13,,1907090200,CHILD CARE MANAGEMENT,AAS,4,67,64,03 02 11 03,EARLY CHILDHOOD EDUCATION STUDIES
13,,1907090200,CHILD CARE MANAGEMENT,Cert2,2,13,32,03 02 11 03,CHILD DEVELOPMENT
13,,1907090200,CHILD CARE MANAGEMENT,Cert3,1,16,16,03 02 11 03,CHILD DEVELOPMENT CERTIFICATE
13,,1907090200,CHILD CARE MANAGEMENT,Dipl1,2,34,32,03 02 11 03,EARLY CHILDHOOD
13,,3099990200,MULTIINTERDISCIPLINARY OCCUPATIONS,AAS,3,64,48,03 07 11 03,APPLIED BUSINESS EXPERIENTIAL LEARNING/PORTFOLIO OPTION
13,,3099990200,MULTIINTERDISCIPLINARY OCCUPATIONS,AAS1,4,64,64,03 07 11 03,APPLIED BUSINESS INDIVIDUALIZED TECHNICAL PROGRAM OPTION
13,,3099990200,MULTIINTERDISCIPLINARY OCCUPATIONS,Cert2,4,40,64,03 07 11 03,MULTI-OCCUPATIONAL EDUCATION
13,,4600000200,CONSTRUCTION TECHNOLOGY,AAS,4.5,73,72,03 02 11 03,CONSTRUCTION TECHNOLOGY
13,,4600000200,CONSTRUCTION TECHNOLOGY,Dipl1,2.5,40,40,03 02 11 03,RESIDENTIAL CONSTRUCTION TECHNOLOGY
13,,4706040200,AUTOMOTIVE TECHNOLOGY,AAS,5,78,80,03 02 11 03,AUTOMOTIVE TECHNOLOGY
13,,4706040200,AUTOMOTIVE TECHNOLOGY,Cert2,2.5,32.5,40,03 02 11 03,AUTOMOTIVE TECHNOLOGY MAINTENANCE AND LIGHT REPAIR
13,,4706040200,AUTOMOTIVE TECHNOLOGY,Cert3,1,12,16,03 02 11 03,AUTOMOTIVE TECHNOLOGY ENGINE PERFORMANCE
13,,4706040200,AUTOMOTIVE TECHNOLOGY,Cert4,1,12,16,03 02 11 03,AUTOMOTIVE TECHNOLOGY POWERTRAIN AND DRIVE LINE REPAIR
13,,4706040200,AUTOMOTIVE TECHNOLOGY,Dipl1,2.5,40,40,03 02 11 03,AUTOMOTIVE MECHANICS
13,,4706050200,DIESEL MECHANICS TECHNOLOGY,AAS,5,78,80,03 02 11 03,DIESEL TECHNOLOGY
13,,4706050200,DIESEL MECHANICS TECHNOLOGY,Dipl1,2.5,41,40,03 02 11 03,DIESEL MECHANICS
